,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7997,3,0,0
2,7994,6,0,0
3,7988,12,0,0
4,7983,17,0,0
5,7975,24,1,0
6,7965,32,3,0
7,7954,40,6,0
8,7941,47,12,0
9,7924,59,17,0
10,7908,67,25,0
11,7889,76,35,0
12,7869,85,46,0
13,7845,96,59,0
14,7819,105,76,0
15,7789,119,92,0
16,7749,140,111,0
17,7709,160,131,0
18,7665,180,155,0
19,7628,191,181,0
20,7589,200,211,0
21,7550,199,251,0
22,7501,208,291,0
23,7450,212,335,3
24,7412,213,372,3
25,7363,222,411,4
26,7310,236,450,4
27,7262,235,499,4
28,7209,238,547,6
29,7153,256,585,6
30,7092,269,633,6
31,7030,277,686,7
32,6965,294,734,7
33,6893,311,785,11
34,6830,317,841,12
35,6774,311,902,13
36,6705,319,963,13
37,6638,320,1028,14
38,6549,341,1096,14
39,6457,371,1158,14
40,6378,395,1213,14
41,6295,409,1282,14
42,6199,439,1348,14
43,6112,437,1437,14
44,6017,440,1529,14
45,5929,449,1608,14
46,5832,463,1691,14
47,5727,472,1787,14
48,5623,486,1874,17
49,5518,495,1969,18
50,5451,474,2057,18
51,5409,418,2154,19
52,5370,351,2259,20
53,5333,287,2360,20
54,5296,220,2464,20
55,5280,169,2531,20
56,5262,146,2572,20
57,5243,127,2610,20
58,5226,107,2647,20
59,5217,79,2684,20
60,5205,75,2700,20
61,5195,67,2718,20
62,5188,55,2737,20
63,5184,42,2754,20
64,5178,39,2763,20
65,5171,34,2775,20
66,5163,32,2785,20
67,5156,32,2792,20
68,5146,38,2796,20
69,5138,40,2802,20
70,5131,40,2809,20
71,5123,40,2817,20
72,5119,37,2824,20
73,5115,31,2834,20
74,5111,27,2842,20
75,5107,24,2849,20
76,5099,24,2857,20
77,5093,26,2861,20
78,5089,26,2865,20
79,5086,25,2869,20
80,5084,23,2873,20
81,5081,18,2881,20
82,5080,13,2887,20
83,5079,10,2891,20
84,5078,8,2894,20
85,5075,9,2896,20
86,5071,10,2899,20
87,5067,13,2900,20
88,5063,16,2901,20
89,5061,17,2902,20
90,5061,14,2905,20
91,5061,10,2909,20
92,5060,7,2913,20
93,5060,3,2917,20
94,5060,1,2919,20
95,5060,1,2919,20
96,5060,1,2919,20
97,5060,0,2920,20
