,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7992,8,0,0
3,7986,14,0,0
4,7978,22,0,0
5,7969,30,1,0
6,7962,34,4,0
7,7949,43,8,0
8,7936,50,14,0
9,7923,52,22,3
10,7911,54,31,4
11,7892,66,38,4
12,7869,75,51,5
13,7842,88,64,6
14,7818,102,74,6
15,7787,117,85,11
16,7762,123,104,11
17,7731,132,126,11
18,7695,141,152,12
19,7658,154,176,12
20,7625,161,202,12
21,7586,175,227,12
22,7543,187,258,12
23,7495,200,293,12
24,7445,213,330,12
25,7396,228,363,13
26,7343,240,402,15
27,7286,253,445,16
28,7226,264,493,17
29,7166,274,543,17
30,7111,281,591,17
31,7056,285,642,17
32,7002,283,698,17
33,6947,279,757,17
34,6877,288,817,18
35,6806,304,872,18
36,6734,321,927,18
37,6669,332,981,18
38,6599,347,1036,18
39,6531,346,1105,18
40,6448,358,1176,18
41,6366,368,1248,18
42,6292,377,1313,18
43,6218,381,1383,18
44,6137,393,1451,19
45,6051,395,1534,20
46,5964,399,1616,21
47,5865,423,1690,22
48,5769,445,1764,22
49,5678,456,1844,22
50,5626,423,1929,22
51,5585,378,2015,22
52,5548,317,2113,22
53,5515,254,2209,22
54,5490,187,2300,23
55,5461,164,2352,23
56,5440,144,2393,23
57,5422,125,2430,23
58,5405,109,2463,23
59,5393,97,2487,23
60,5379,82,2516,23
61,5363,77,2537,23
62,5352,70,2555,23
63,5340,65,2572,23
64,5328,65,2584,23
65,5314,65,2598,23
66,5299,64,2614,23
67,5285,67,2625,23
68,5278,62,2637,23
69,5271,57,2649,23
70,5260,54,2663,23
71,5244,55,2678,23
72,5237,48,2692,23
73,5230,48,2699,23
74,5225,46,2706,23
75,5221,39,2717,23
76,5209,35,2733,23
77,5203,34,2740,23
78,5196,34,2747,23
79,5186,39,2752,23
80,5178,43,2756,23
81,5169,40,2768,23
82,5162,41,2774,23
83,5157,39,2781,23
84,5153,33,2791,23
85,5149,29,2799,23
86,5143,26,2808,23
87,5136,26,2815,23
88,5130,27,2820,23
89,5129,24,2824,23
90,5127,22,2828,23
91,5125,18,2834,23
92,5123,13,2841,23
93,5119,11,2847,23
94,5113,16,2848,23
95,5108,19,2850,23
96,5103,22,2852,23
97,5099,24,2854,23
98,5095,24,2858,23
99,5093,20,2864,23
100,5092,16,2869,23
101,5091,12,2874,23
102,5088,11,2878,23
103,5088,7,2882,23
104,5087,6,2884,23
105,5085,7,2885,23
106,5084,7,2886,23
107,5082,6,2889,23
108,5080,8,2889,23
109,5080,7,2890,23
110,5080,5,2892,23
111,5079,5,2893,23
112,5077,5,2895,23
113,5076,4,2897,23
114,5076,4,2897,23
115,5075,5,2897,23
116,5075,4,2898,23
117,5075,2,2900,23
118,5075,1,2901,23
119,5075,1,2901,23
120,5075,0,2902,23
