,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7998,2,0,0
2,7995,5,0,0
3,7989,11,0,0
4,7982,18,0,0
5,7975,24,1,0
6,7965,33,2,0
7,7949,43,5,3
8,7939,46,11,4
9,7926,52,18,4
10,7904,67,25,4
11,7880,81,35,4
12,7853,94,48,5
13,7824,113,57,6
14,7794,130,70,6
15,7767,135,92,6
16,7742,136,116,6
17,7713,139,142,6
18,7677,147,170,6
19,7631,163,200,6
20,7589,178,227,6
21,7544,195,252,9
22,7506,204,281,9
23,7461,212,317,10
24,7420,207,363,10
25,7375,210,405,10
26,7320,223,447,10
27,7264,241,485,10
28,7212,249,529,10
29,7153,266,570,11
30,7096,278,615,11
31,7030,289,670,11
32,6970,293,726,11
33,6906,305,778,11
34,6843,310,836,11
35,6773,323,893,11
36,6697,333,959,11
37,6621,349,1019,11
38,6540,366,1083,11
39,6470,373,1146,11
40,6397,376,1216,11
41,6315,382,1292,11
42,6233,385,1368,14
43,6153,383,1449,15
44,6063,403,1519,15
45,5961,432,1592,15
46,5860,451,1674,15
47,5758,474,1753,15
48,5659,494,1832,15
49,5560,503,1922,15
50,5455,506,2024,15
51,5388,472,2125,15
52,5346,412,2227,15
53,5316,343,2326,15
54,5293,267,2425,15
55,5272,183,2530,15
56,5250,138,2597,15
57,5233,113,2639,15
58,5214,102,2669,15
59,5189,104,2692,15
60,5162,110,2713,15
61,5140,110,2735,15
62,5126,107,2752,15
63,5114,100,2771,15
64,5104,85,2796,15
65,5089,73,2823,15
66,5076,64,2845,15
67,5061,65,2859,15
68,5045,69,2871,15
69,5032,72,2881,15
70,5018,71,2896,15
71,5005,71,2909,15
72,4989,72,2924,15
73,4977,68,2940,15
74,4965,67,2953,15
75,4954,64,2967,15
76,4948,57,2980,15
77,4937,52,2996,15
78,4919,58,3008,15
79,4901,64,3020,15
80,4888,66,3031,15
81,4879,69,3037,15
82,4865,72,3048,15
83,4856,63,3066,15
84,4843,58,3084,15
85,4835,51,3097,17
86,4824,53,3106,17
87,4815,48,3120,17
88,4807,47,3129,17
89,4798,43,3142,17
90,4791,44,3148,17
91,4784,40,3159,17
92,4776,39,3168,17
93,4771,36,3176,17
94,4763,34,3185,18
95,4754,35,3192,19
96,4747,35,3199,19
97,4742,32,3207,19
98,4738,31,3212,19
99,4736,26,3219,19
100,4734,20,3227,19
101,4731,16,3234,19
102,4729,13,3239,19
103,4727,11,3243,19
104,4725,11,3245,19
105,4723,11,3247,19
106,4721,10,3250,19
107,4720,9,3252,19
108,4718,9,3254,19
109,4718,7,3256,19
110,4718,5,3258,19
111,4718,3,3260,19
112,4717,3,3261,19
113,4716,2,3263,19
114,4716,2,3263,19
115,4716,2,3263,19
116,4716,2,3263,19
117,4716,1,3264,19
118,4716,0,3265,19
