,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7995,3,0,2
2,7985,7,0,8
3,7978,12,0,10
4,7968,17,0,15
5,7958,24,1,17
6,7944,31,3,22
7,7930,37,7,26
8,7913,46,12,29
9,7891,60,17,32
10,7872,68,25,35
11,7853,74,34,39
12,7833,81,44,42
13,7817,82,58,43
14,7795,81,77,47
15,7771,87,93,49
16,7744,97,108,51
17,7721,101,125,53
18,7690,115,140,55
19,7649,134,158,59
20,7620,138,180,62
21,7585,145,205,65
22,7545,160,226,69
23,7507,167,255,71
24,7464,168,292,76
25,7420,185,318,77
26,7368,201,350,81
27,7321,211,386,82
28,7265,227,422,86
29,7211,243,460,86
30,7164,245,503,88
31,7129,232,551,88
32,7094,218,597,91
33,7058,202,649,91
34,7020,185,703,92
35,6975,184,748,93
36,6930,192,783,95
37,6890,198,815,97
38,6841,210,851,98
39,6788,224,888,100
40,6737,229,932,102
41,6687,235,975,103
42,6628,254,1013,105
43,6568,265,1061,106
44,6502,278,1112,108
45,6442,287,1161,110
46,6374,304,1210,112
47,6309,311,1267,113
48,6244,315,1326,115
49,6178,315,1390,117
50,6131,302,1448,119
51,6088,278,1514,120
52,6059,242,1578,121
53,6029,207,1641,123
54,6015,156,1705,124
55,6002,121,1750,127
56,5990,91,1792,127
57,5978,72,1820,130
58,5968,53,1848,131
59,5960,46,1861,133
60,5949,46,1871,134
61,5940,42,1883,135
62,5931,40,1892,137
63,5922,39,1901,138
64,5914,40,1907,139
65,5907,35,1917,141
66,5899,33,1925,143
67,5890,34,1932,144
68,5876,38,1940,146
69,5864,43,1947,146
70,5846,54,1952,148
71,5826,67,1958,149
72,5809,75,1966,150
73,5796,75,1978,151
74,5781,77,1990,152
75,5766,76,2006,152
76,5745,77,2025,153
77,5719,86,2041,154
78,5692,101,2053,154
79,5657,122,2067,154
80,5619,144,2082,155
81,5587,156,2102,155
82,5553,165,2127,155
83,5521,170,2154,155
84,5481,175,2189,155
85,5453,166,2226,155
86,5424,163,2258,155
87,5400,153,2292,155
88,5380,141,2324,155
89,5360,121,2364,155
90,5339,114,2392,155
91,5321,103,2421,155
92,5306,94,2445,155
93,5294,86,2465,155
94,5281,79,2485,155
95,5263,76,2506,155
96,5243,78,2524,155
97,5227,79,2539,155
98,5211,83,2551,155
99,5196,85,2564,155
100,5179,84,2582,155
101,5164,79,2602,155
102,5151,76,2618,155
103,5138,73,2634,155
104,5131,65,2649,155
105,5122,57,2666,155
106,5118,46,2681,155
107,5113,38,2694,155
108,5108,30,2707,155
109,5106,25,2714,155
110,5105,17,2723,155
111,5103,15,2727,155
112,5102,11,2732,155
113,5101,7,2737,155
114,5101,5,2739,155
115,5098,7,2740,155
116,5095,8,2742,155
117,5092,10,2743,155
118,5090,11,2744,155
119,5089,12,2744,155
120,5088,10,2747,155
121,5086,9,2750,155
122,5084,8,2753,155
123,5081,9,2755,155
124,5079,10,2756,155
125,5077,11,2757,155
126,5072,14,2759,155
127,5070,14,2761,155
128,5065,16,2764,155
129,5062,17,2766,155
130,5058,19,2768,155
131,5053,19,2773,155
132,5051,19,2775,155
133,5047,18,2780,155
134,5045,17,2783,155
135,5042,16,2787,155
136,5038,15,2792,155
137,5032,19,2794,155
138,5028,19,2798,155
139,5022,23,2800,155
140,5021,21,2803,155
141,5021,17,2807,155
142,5020,12,2813,155
143,5019,9,2817,155
144,5017,5,2823,155
145,5016,5,2824,155
146,5015,6,2824,155
147,5013,7,2825,155
148,5012,7,2826,155
149,5011,6,2828,155
150,5010,6,2829,155
151,5009,6,2830,155
152,5006,7,2832,155
153,5005,7,2833,155
154,5004,7,2834,155
155,5002,8,2835,155
156,4999,10,2836,155
157,4997,9,2839,155
158,4997,8,2840,155
159,4996,8,2841,155
160,4996,6,2843,155
161,4996,3,2846,155
162,4996,1,2848,155
163,4996,1,2848,155
164,4996,0,2849,155
