,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7991,5,0,4
2,7983,11,0,6
3,7969,19,0,12
4,7958,27,0,15
5,7940,38,1,21
6,7928,45,5,22
7,7908,55,11,26
8,7885,68,19,28
9,7856,84,27,33
10,7828,98,39,35
11,7805,108,50,37
12,7784,112,66,38
13,7748,125,87,40
14,7714,134,111,41
15,7677,143,137,43
16,7634,163,158,45
17,7592,183,178,47
18,7550,188,212,50
19,7511,194,245,50
20,7466,199,280,55
21,7422,201,321,56
22,7365,215,361,59
23,7311,228,400,61
24,7261,235,439,65
25,7212,242,479,67
26,7153,256,522,69
27,7086,266,576,72
28,7025,273,628,74
29,6962,287,674,77
30,6921,279,721,79
31,6877,264,778,81
32,6834,242,842,82
33,6786,231,901,82
34,6740,215,961,84
35,6701,214,1000,85
36,6661,210,1042,87
37,6623,206,1084,87
38,6578,201,1132,89
39,6531,204,1176,89
40,6481,214,1214,91
41,6423,234,1252,91
42,6362,255,1290,93
43,6312,262,1333,93
44,6259,266,1380,95
45,6199,278,1428,95
46,6124,293,1486,97
47,6046,312,1545,97
48,5967,339,1595,99
49,5881,374,1646,99
50,5821,372,1706,101
51,5776,344,1779,101
52,5736,304,1857,103
53,5704,259,1934,103
54,5675,199,2020,106
55,5646,169,2078,107
56,5616,153,2123,108
57,5585,144,2161,110
58,5561,135,2193,111
59,5532,136,2219,113
60,5516,123,2247,114
61,5503,105,2276,116
62,5489,88,2305,118
63,5477,76,2328,119
64,5467,59,2355,119
65,5452,58,2370,120
66,5444,54,2381,121
67,5435,49,2393,123
68,5429,44,2404,123
69,5424,37,2414,125
70,5420,26,2428,126
71,5415,22,2435,128
72,5411,18,2442,129
73,5405,17,2448,130
74,5402,16,2451,131
75,5397,16,2454,133
76,5395,14,2457,134
77,5393,11,2460,136
78,5390,7,2465,138
79,5390,5,2467,138
80,5388,2,2470,140
81,5386,1,2471,142
82,5385,1,2471,143
83,5385,0,2472,143
