,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7994,5,0,1
2,7986,10,0,4
3,7970,20,0,10
4,7955,31,0,14
5,7939,40,1,20
6,7925,47,5,23
7,7906,55,10,29
8,7886,61,20,33
9,7862,69,31,38
10,7839,78,41,42
11,7808,93,52,47
12,7777,107,65,51
13,7750,117,81,52
14,7718,126,100,56
15,7690,135,119,56
16,7652,143,145,60
17,7614,154,172,60
18,7578,159,198,65
19,7545,162,226,67
20,7505,169,254,72
21,7461,177,288,74
22,7409,187,326,78
23,7363,202,357,78
24,7306,224,388,82
25,7257,238,423,82
26,7207,241,465,87
27,7160,240,513,87
28,7098,252,559,91
29,7027,270,612,91
30,6951,295,661,93
31,6887,313,706,94
32,6832,319,753,96
33,6781,312,811,96
34,6726,295,882,97
35,6666,279,956,99
36,6603,279,1019,99
37,6545,283,1072,100
38,6483,294,1123,100
39,6422,299,1177,102
40,6357,306,1235,102
41,6289,309,1298,104
42,6220,321,1355,104
43,6152,325,1417,106
44,6077,340,1476,107
45,5995,356,1541,108
46,5913,371,1607,109
47,5832,382,1676,110
48,5735,412,1742,111
49,5637,434,1816,113
50,5571,417,1897,115
51,5531,375,1978,116
52,5506,318,2058,118
53,5488,238,2154,120
54,5467,162,2250,121
55,5449,114,2314,123
56,5430,92,2353,125
57,5403,95,2376,126
58,5382,98,2392,128
59,5367,93,2412,128
60,5355,89,2428,128
61,5341,84,2445,130
62,5330,69,2471,130
63,5318,60,2490,132
64,5313,50,2505,132
65,5305,45,2517,133
66,5298,40,2529,133
67,5287,38,2540,135
68,5282,33,2550,135
69,5276,33,2555,136
70,5274,28,2562,136
71,5269,25,2569,137
72,5268,17,2578,137
73,5264,15,2583,138
74,5262,10,2588,140
75,5261,9,2590,140
76,5257,7,2594,142
77,5256,6,2595,143
78,5255,3,2598,144
79,5254,3,2598,145
80,5253,2,2599,146
81,5253,0,2601,146
