,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7994,2,0,4
2,7985,7,0,8
3,7971,15,0,14
4,7961,21,0,18
5,7946,30,1,23
6,7934,37,2,27
7,7916,47,7,30
8,7890,61,15,34
9,7867,74,21,38
10,7844,86,31,39
11,7815,105,39,41
12,7785,118,54,43
13,7754,125,76,45
14,7721,137,95,47
15,7691,142,117,50
16,7659,145,144,52
17,7624,149,172,55
18,7582,161,201,56
19,7536,174,232,58
20,7490,190,259,61
21,7447,202,289,62
22,7401,213,321,65
23,7348,222,362,68
24,7296,227,406,71
25,7244,236,449,71
26,7188,247,491,74
27,7135,255,534,76
28,7083,255,584,78
29,7020,267,633,80
30,6963,269,685,83
31,6913,264,738,85
32,6867,257,789,87
33,6823,249,839,89
34,6770,240,900,90
35,6717,236,954,93
36,6669,235,1002,94
37,6616,242,1046,96
38,6560,256,1088,96
39,6501,261,1140,98
40,6439,273,1190,98
41,6373,289,1237,101
42,6311,300,1288,101
43,6242,311,1344,103
44,6181,314,1401,104
45,6111,319,1463,107
46,6032,335,1526,107
47,5953,350,1588,109
48,5882,352,1655,111
49,5808,365,1715,112
50,5721,384,1782,113
51,5683,342,1861,114
52,5656,292,1938,114
53,5634,244,2007,115
54,5620,185,2080,115
55,5603,115,2166,116
56,5590,91,2203,116
57,5580,72,2230,118
58,5571,60,2251,118
59,5559,57,2265,119
60,5548,52,2281,119
61,5537,49,2294,120
62,5527,50,2302,121
63,5520,47,2311,122
64,5516,39,2322,123
65,5508,34,2333,125
66,5502,29,2343,126
67,5498,23,2352,127
68,5493,21,2358,128
69,5490,20,2361,129
70,5488,15,2367,130
71,5485,11,2372,132
72,5484,9,2375,132
73,5483,5,2379,133
74,5481,4,2381,134
75,5481,3,2382,134
76,5480,2,2383,135
77,5478,2,2384,136
78,5475,4,2384,137
79,5471,5,2385,139
80,5467,8,2385,140
81,5466,9,2385,140
82,5464,8,2386,142
83,5463,6,2388,143
84,5460,5,2390,145
85,5460,2,2393,145
86,5458,1,2394,147
87,5457,1,2394,148
88,5456,1,2394,149
89,5456,0,2395,149
