,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7992,4,0,4
2,7981,9,0,10
3,7970,16,0,14
4,7959,21,0,20
5,7951,25,1,23
6,7935,32,4,29
7,7920,39,9,32
8,7899,48,16,37
9,7879,60,21,40
10,7856,73,26,45
11,7831,87,36,46
12,7803,100,48,49
13,7776,108,64,52
14,7746,119,81,54
15,7715,128,99,58
16,7680,135,123,62
17,7645,141,148,66
18,7608,151,172,69
19,7569,158,200,73
20,7534,163,227,76
21,7497,167,258,78
22,7450,178,289,83
23,7408,184,323,85
24,7357,196,358,89
25,7310,209,390,91
26,7257,224,425,94
27,7213,224,467,96
28,7159,235,507,99
29,7101,243,554,102
30,7059,238,599,104
31,7024,221,649,106
32,6988,213,691,108
33,6951,198,742,109
34,6906,187,797,110
35,6861,190,837,112
36,6820,197,870,113
37,6772,210,904,114
38,6721,223,940,116
39,6672,228,984,116
40,6618,237,1027,118
41,6555,260,1067,118
42,6490,276,1114,120
43,6428,288,1163,121
44,6361,305,1212,122
45,6289,323,1264,124
46,6227,319,1327,127
47,6152,331,1390,127
48,6069,351,1451,129
49,5984,368,1517,131
50,5889,392,1587,132
51,5829,392,1646,133
52,5790,355,1721,134
53,5746,317,1802,135
54,5706,273,1885,136
55,5678,206,1979,137
56,5666,159,2038,137
57,5656,129,2076,139
58,5649,93,2119,139
59,5640,61,2158,141
60,5638,36,2185,141
61,5633,29,2197,141
62,5629,23,2205,143
63,5627,18,2212,143
64,5622,15,2219,144
65,5617,17,2221,145
66,5610,17,2226,147
67,5607,18,2228,147
68,5605,17,2230,148
69,5603,14,2234,149
70,5601,10,2238,151
71,5599,6,2243,152
72,5597,4,2246,153
73,5594,4,2247,155
74,5592,4,2248,156
75,5590,5,2248,157
76,5587,5,2249,159
77,5586,4,2250,160
78,5585,3,2251,161
79,5584,2,2252,162
80,5583,1,2253,163
81,5583,0,2254,163
