,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7995,3,0,2
2,7988,7,0,5
3,7977,13,0,10
4,7966,19,0,15
5,7955,26,1,18
6,7939,36,3,22
7,7924,44,7,25
8,7904,55,13,28
9,7883,66,19,32
10,7856,82,27,35
11,7833,88,39,40
12,7811,96,51,42
13,7787,99,68,46
14,7764,104,85,47
15,7729,110,109,52
16,7697,122,127,54
17,7665,131,147,57
18,7631,144,167,58
19,7592,156,189,63
20,7554,162,219,65
21,7512,170,249,69
22,7467,185,278,70
23,7411,203,311,75
24,7354,224,345,77
25,7300,238,381,81
26,7247,250,419,84
27,7195,254,463,88
28,7146,250,514,90
29,7095,242,569,94
30,7044,241,619,96
31,7010,222,669,99
32,6985,197,717,101
33,6955,177,764,104
34,6930,154,811,105
35,6901,132,860,107
36,6872,128,891,109
37,6855,120,914,111
38,6829,118,941,112
39,6799,122,965,114
40,6770,122,992,116
41,6735,127,1019,119
42,6700,146,1034,120
43,6668,150,1059,123
44,6640,149,1087,124
45,6608,153,1114,125
46,6568,158,1146,128
47,6527,164,1180,129
48,6488,172,1209,131
49,6440,192,1236,132
50,6406,192,1267,135
51,6379,181,1304,136
52,6350,167,1344,139
53,6324,156,1381,139
54,6294,137,1428,141
55,6278,122,1459,141
56,6259,112,1485,144
57,6239,105,1511,145
58,6225,92,1537,146
59,6205,82,1565,148
60,6188,82,1581,149
61,6170,82,1597,151
62,6150,83,1616,151
63,6122,97,1629,152
64,6096,105,1647,152
65,6075,108,1663,154
66,6053,114,1679,154
67,6028,117,1699,156
68,6001,117,1726,156
69,5972,118,1752,158
70,5940,131,1771,158
71,5906,141,1793,160
72,5879,145,1816,160
73,5850,146,1843,161
74,5818,150,1870,162
75,5794,142,1902,162
76,5771,132,1934,163
77,5748,128,1961,163
78,5723,124,1989,164
79,5702,114,2020,164
80,5682,110,2044,164
81,5664,106,2066,164
82,5647,99,2089,165
83,5635,87,2113,165
84,5613,87,2134,166
85,5587,93,2154,166
86,5566,95,2172,167
87,5543,102,2188,167
88,5522,110,2200,168
89,5503,108,2221,168
90,5487,97,2247,169
91,5464,100,2267,169
92,5447,93,2290,170
93,5433,87,2310,170
94,5419,81,2329,171
95,5406,79,2344,171
96,5389,72,2367,172
97,5380,65,2383,172
98,5377,54,2397,172
99,5376,42,2410,172
100,5376,29,2423,172
101,5376,13,2439,172
102,5376,4,2448,172
103,5376,1,2451,172
104,5376,0,2452,172
