,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7994,3,0,3
2,7988,6,0,6
3,7975,13,0,12
4,7962,22,0,16
5,7945,33,1,21
6,7928,44,3,25
7,7908,58,6,28
8,7885,70,13,32
9,7862,81,22,35
10,7843,84,34,39
11,7823,90,47,40
12,7795,96,64,45
13,7768,102,83,47
14,7736,111,103,50
15,7703,126,118,53
16,7673,136,137,54
17,7639,143,160,58
18,7605,151,185,59
19,7561,164,214,61
20,7515,178,244,63
21,7466,196,273,65
22,7427,204,303,66
23,7378,218,336,68
24,7329,225,378,68
25,7276,231,422,71
26,7218,240,469,73
27,7166,252,507,75
28,7106,263,554,77
29,7044,274,603,79
30,6997,269,653,81
31,6957,251,709,83
32,6914,244,759,83
33,6876,221,817,86
34,6842,195,877,86
35,6804,188,922,86
36,6756,196,960,88
37,6705,203,1003,89
38,6655,217,1038,90
39,6603,235,1072,90
40,6547,252,1110,91
41,6494,259,1156,91
42,6425,276,1206,93
43,6358,294,1255,93
44,6289,308,1307,96
45,6216,326,1362,96
46,6134,354,1415,97
47,6045,376,1482,97
48,5954,399,1549,98
49,5858,426,1615,101
50,5785,425,1688,102
51,5706,421,1769,104
52,5648,390,1858,104
53,5600,346,1948,106
54,5562,291,2041,106
55,5532,247,2113,108
56,5513,189,2190,108
57,5498,144,2248,110
58,5487,109,2294,110
59,5478,78,2332,112
60,5477,50,2360,113
61,5474,33,2379,114
62,5474,20,2392,114
63,5470,11,2403,116
64,5468,6,2410,116
65,5466,8,2410,116
66,5464,6,2412,118
67,5464,6,2412,118
68,5463,4,2414,119
69,5463,2,2416,119
70,5461,1,2418,120
71,5459,2,2418,121
72,5456,4,2418,122
73,5453,4,2418,125
74,5453,4,2418,125
75,5450,3,2419,128
76,5450,2,2420,128
77,5450,0,2422,128
