,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7992,4,0,4
2,7984,9,0,7
3,7973,15,0,12
4,7961,22,0,17
5,7952,28,1,19
6,7942,32,4,22
7,7932,35,9,24
8,7919,38,15,28
9,7906,41,22,31
10,7894,44,29,33
11,7885,46,36,33
12,7871,50,44,35
13,7856,54,53,37
14,7834,66,63,37
15,7818,70,73,39
16,7796,82,82,40
17,7771,94,94,41
18,7745,104,107,44
19,7720,106,129,45
20,7693,117,143,47
21,7666,121,164,49
22,7636,125,188,51
23,7599,139,211,51
24,7558,153,235,54
25,7515,169,260,56
26,7469,187,285,59
27,7423,204,313,60
28,7376,210,350,64
29,7324,222,388,66
30,7277,225,429,69
31,7239,219,472,70
32,7205,207,517,71
33,7173,195,560,72
34,7146,171,610,73
35,7118,155,654,73
36,7088,148,691,73
37,7050,152,724,74
38,7012,157,755,76
39,6972,171,781,76
40,6928,185,809,78
41,6885,196,839,80
42,6842,201,876,81
43,6790,216,912,82
44,6740,225,952,83
45,6677,245,994,84
46,6616,263,1035,86
47,6561,274,1077,88
48,6502,282,1128,88
49,6443,291,1177,89
50,6390,280,1239,91
51,6331,278,1298,93
52,6290,266,1351,93
53,6264,231,1410,95
54,6237,199,1468,96
55,6212,172,1519,97
56,6198,128,1576,98
57,6180,103,1617,100
58,6161,98,1641,100
59,6146,86,1667,101
60,6129,77,1691,103
61,6112,79,1704,105
62,6097,78,1720,105
63,6078,76,1739,107
64,6060,78,1753,109
65,6037,85,1768,110
66,6012,94,1783,111
67,5986,104,1798,112
68,5964,107,1815,114
69,5950,105,1831,114
70,5936,96,1853,115
71,5922,85,1877,116
72,5911,70,1902,117
73,5900,59,1922,119
74,5887,58,1936,119
75,5881,50,1949,120
76,5874,43,1962,121
77,5868,39,1972,121
78,5860,37,1981,122
79,5853,30,1994,123
80,5847,31,1999,123
81,5840,32,2005,123
82,5833,32,2011,124
83,5828,29,2018,125
84,5825,26,2024,125
85,5822,23,2030,125
86,5816,21,2037,126
87,5808,22,2043,127
88,5801,24,2047,128
89,5795,26,2050,129
90,5792,25,2053,130
91,5790,22,2058,130
92,5789,15,2065,131
93,5788,9,2071,132
94,5788,4,2076,132
95,5787,2,2078,133
96,5787,0,2080,133
