,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7995,5,0,0
3,7993,7,0,0
4,7991,9,0,0
5,7986,13,1,0
6,7979,14,4,3
7,7973,19,5,3
8,7963,26,7,4
9,7952,35,9,4
10,7938,43,14,5
11,7924,53,18,5
12,7908,63,24,5
13,7898,64,33,5
14,7882,69,44,5
15,7856,82,57,5
16,7822,102,71,5
17,7794,114,87,5
18,7758,140,97,5
19,7717,165,113,5
20,7673,183,139,5
21,7635,187,173,5
22,7594,200,201,5
23,7548,210,237,5
24,7505,212,278,5
25,7460,213,322,5
26,7418,217,360,5
27,7364,230,401,5
28,7311,237,447,5
29,7261,244,490,5
30,7206,254,535,5
31,7152,266,577,5
32,7090,274,631,5
33,7037,274,684,5
34,6979,282,734,5
35,6909,297,789,5
36,6829,323,843,5
37,6755,335,905,5
38,6679,358,958,5
39,6599,380,1016,5
40,6515,394,1086,5
41,6435,394,1166,5
42,6353,402,1240,5
43,6270,409,1316,5
44,6177,422,1396,5
45,6092,423,1480,5
46,6011,424,1560,5
47,5927,426,1642,5
48,5844,426,1725,5
49,5745,432,1818,5
50,5647,445,1903,5
51,5567,444,1984,5
52,5510,417,2068,5
53,5464,380,2151,5
54,5431,314,2250,5
55,5392,255,2348,5
56,5362,205,2428,5
57,5339,171,2485,5
58,5319,145,2531,5
59,5298,133,2564,5
60,5278,114,2603,5
61,5253,109,2633,5
62,5232,107,2656,5
63,5216,103,2676,5
64,5198,100,2697,5
65,5179,98,2717,6
66,5163,88,2742,7
67,5149,80,2763,8
68,5138,75,2779,8
69,5131,63,2797,9
70,5119,57,2815,9
71,5110,50,2830,10
72,5101,46,2843,10
73,5090,46,2854,10
74,5076,54,2860,10
75,5064,54,2872,10
76,5053,57,2880,10
77,5043,57,2889,11
78,5035,54,2900,11
79,5031,44,2914,11
80,5022,41,2926,11
81,5019,33,2937,11
82,5016,27,2946,11
83,5014,21,2954,11
84,5011,20,2958,11
85,5008,14,2967,11
86,5005,14,2970,11
87,4999,17,2973,11
88,4991,23,2975,11
89,4981,28,2978,13
90,4973,33,2981,13
91,4968,34,2984,14
92,4963,33,2990,14
93,4955,31,2998,16
94,4947,31,3006,16
95,4939,31,3014,16
96,4934,32,3018,16
97,4927,34,3023,16
98,4923,31,3029,17
99,4919,27,3037,17
100,4915,23,3045,17
101,4909,24,3050,17
102,4900,26,3057,17
103,4890,33,3060,17
104,4878,41,3064,17
105,4869,46,3068,17
106,4858,51,3074,17
107,4848,52,3083,17
108,4838,50,3093,19
109,4831,45,3105,19
110,4825,41,3114,20
111,4816,39,3125,20
112,4810,35,3135,20
113,4801,33,3143,23
114,4793,33,3150,24
115,4788,33,3155,24
116,4783,27,3164,26
117,4779,25,3170,26
118,4776,21,3176,27
119,4773,17,3183,27
120,4769,16,3188,27
121,4764,18,3191,27
122,4761,17,3195,27
123,4759,17,3197,27
124,4758,15,3200,27
125,4758,11,3204,27
126,4755,9,3209,27
127,4755,6,3212,27
128,4755,4,3214,27
129,4754,4,3215,27
130,4753,5,3215,27
131,4752,3,3218,27
132,4751,4,3218,27
133,4751,4,3218,27
134,4751,3,3219,27
135,4751,2,3220,27
136,4751,1,3221,27
137,4751,0,3222,27
