,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7997,3,0,0
2,7995,5,0,0
3,7992,8,0,0
4,7986,14,0,0
5,7978,21,1,0
6,7967,30,3,0
7,7953,42,5,0
8,7942,50,8,0
9,7925,61,14,0
10,7907,71,22,0
11,7888,79,33,0
12,7865,88,47,0
13,7839,101,58,2
14,7816,107,75,2
15,7787,116,93,4
16,7761,123,112,4
17,7733,128,135,4
18,7700,137,159,4
19,7662,150,182,6
20,7624,161,209,6
21,7585,174,235,6
22,7540,191,263,6
23,7496,202,296,6
24,7451,211,332,6
25,7397,227,370,6
26,7337,248,409,6
27,7288,252,454,6
28,7233,263,498,6
29,7172,279,543,6
30,7109,288,597,6
31,7046,291,657,6
32,6978,310,706,6
33,6913,320,761,6
34,6848,324,822,6
35,6783,326,885,6
36,6709,337,948,6
37,6633,345,1016,6
38,6561,352,1081,6
39,6479,369,1146,6
40,6394,389,1211,6
41,6312,397,1285,6
42,6229,404,1361,6
43,6147,414,1433,6
44,6051,428,1515,6
45,5956,438,1600,6
46,5868,444,1682,6
47,5785,444,1765,6
48,5691,456,1847,6
49,5598,453,1943,6
50,5546,410,2038,6
51,5502,366,2126,6
52,5463,322,2209,6
53,5427,264,2303,6
54,5397,201,2396,6
55,5376,170,2448,6
56,5356,146,2492,6
57,5333,130,2531,6
58,5313,114,2567,6
59,5290,107,2597,6
60,5266,110,2618,6
61,5239,117,2638,6
62,5221,112,2661,6
63,5208,105,2681,6
64,5194,96,2704,6
65,5182,84,2728,6
66,5172,67,2755,6
67,5156,65,2773,6
68,5141,67,2786,6
69,5125,69,2800,6
70,5110,72,2812,6
71,5102,70,2822,6
72,5095,61,2838,6
73,5084,57,2853,6
74,5076,49,2869,6
75,5065,45,2884,6
76,5054,48,2892,6
77,5046,49,2899,6
78,5034,50,2910,6
79,5020,56,2918,6
80,5005,60,2929,6
81,4994,60,2940,6
82,4983,63,2948,6
83,4973,61,2960,6
84,4965,55,2974,6
85,4956,49,2989,6
86,4950,44,3000,6
87,4942,41,3011,6
88,4937,35,3021,7
89,4935,28,3029,8
90,4934,20,3038,8
91,4932,16,3044,8
92,4929,11,3052,8
93,4926,10,3056,8
94,4924,11,3057,8
95,4919,15,3058,8
96,4914,18,3060,8
97,4912,17,3063,8
98,4908,18,3066,8
99,4903,21,3068,8
100,4895,24,3073,8
101,4890,24,3078,8
102,4885,27,3080,8
103,4880,28,3084,8
104,4877,26,3089,8
105,4875,20,3097,8
106,4873,17,3102,8
107,4871,14,3107,8
108,4870,10,3112,8
109,4867,10,3115,8
110,4864,11,3117,8
111,4860,13,3119,8
112,4855,16,3121,8
113,4852,18,3122,8
114,4850,17,3125,8
115,4847,17,3128,8
116,4843,17,3132,8
117,4843,12,3137,8
118,4841,11,3140,8
119,4841,9,3142,8
120,4841,6,3145,8
121,4841,2,3149,8
122,4840,3,3149,8
123,4838,3,3151,8
124,4838,3,3151,8
125,4837,4,3151,8
126,4834,7,3151,8
127,4834,6,3152,8
128,4834,4,3154,8
129,4834,4,3154,8
130,4834,3,3155,8
131,4833,1,3158,8
132,4832,2,3158,8
133,4831,3,3158,8
134,4830,4,3158,8
135,4830,4,3158,8
136,4830,3,3159,8
137,4830,2,3160,8
138,4829,2,3161,8
139,4829,1,3162,8
140,4828,2,3162,8
141,4827,3,3162,8
142,4827,3,3162,8
143,4826,3,3163,8
144,4824,5,3163,8
145,4824,4,3164,8
146,4824,3,3165,8
147,4824,3,3165,8
148,4824,2,3166,8
149,4824,0,3168,8
