,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7989,11,0,0
3,7982,18,0,0
4,7972,28,0,0
5,7956,43,1,0
6,7940,56,4,0
7,7922,67,11,0
8,7901,81,18,0
9,7883,89,28,0
10,7868,88,44,0
11,7845,95,60,0
12,7821,101,78,0
13,7792,109,99,0
14,7759,124,117,0
15,7725,143,132,0
16,7686,157,155,2
17,7650,169,179,2
18,7609,181,208,2
19,7569,187,241,3
20,7532,190,275,3
21,7489,196,312,3
22,7444,205,348,3
23,7391,217,389,3
24,7339,230,428,3
25,7289,243,465,3
26,7234,255,508,3
27,7179,265,553,3
28,7112,278,606,4
29,7044,294,658,4
30,6976,312,708,4
31,6908,325,763,4
32,6851,327,818,4
33,6791,321,884,4
34,6724,320,952,4
35,6662,314,1020,4
36,6596,309,1088,7
37,6526,321,1145,8
38,6443,343,1205,9
39,6372,347,1272,9
40,6289,366,1334,11
41,6205,385,1397,13
42,6120,399,1466,15
43,6039,398,1548,15
44,5951,415,1619,15
45,5870,415,1700,15
46,5787,416,1782,15
47,5704,416,1865,15
48,5617,422,1946,15
49,5528,423,2034,15
50,5468,402,2115,15
51,5427,360,2198,15
52,5396,308,2281,15
53,5368,249,2368,15
54,5341,187,2457,15
55,5319,149,2517,15
56,5303,124,2558,15
57,5287,109,2589,15
58,5273,95,2617,15
59,5261,80,2644,15
60,5250,69,2666,15
61,5235,68,2682,15
62,5223,64,2698,15
63,5216,57,2712,15
64,5213,48,2724,15
65,5212,38,2735,15
66,5211,24,2750,15
67,5208,15,2762,15
68,5205,11,2769,15
69,5202,11,2772,15
70,5200,12,2773,15
71,5198,13,2774,15
72,5197,11,2777,15
73,5194,11,2780,15
74,5190,12,2783,15
75,5190,10,2785,15
76,5189,9,2787,15
77,5187,10,2788,15
78,5184,10,2791,15
79,5182,8,2795,15
80,5179,11,2795,15
81,5178,11,2796,15
82,5176,11,2798,15
83,5176,8,2801,15
84,5176,6,2803,15
85,5176,3,2806,15
86,5175,3,2807,15
87,5175,1,2809,15
88,5175,1,2809,15
89,5175,1,2809,15
90,5175,1,2809,15
91,5175,0,2810,15
