,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7991,9,0,0
3,7985,15,0,0
4,7976,24,0,0
5,7963,36,1,0
6,7949,47,4,0
7,7933,58,9,0
8,7915,70,15,0
9,7900,76,24,0
10,7881,82,37,0
11,7859,90,51,0
12,7838,95,67,0
13,7816,99,85,0
14,7787,113,100,0
15,7762,119,119,0
16,7731,128,141,0
17,7699,139,162,0
18,7656,160,184,0
19,7610,177,213,0
20,7566,196,238,0
21,7523,208,269,0
22,7485,214,301,0
23,7442,214,344,0
24,7393,217,390,0
25,7339,227,434,0
26,7285,236,477,2
27,7228,252,515,5
28,7175,261,558,6
29,7121,266,607,6
30,7067,265,661,7
31,7014,265,713,8
32,6952,273,767,8
33,6882,291,819,8
34,6806,311,873,10
35,6731,332,926,11
36,6656,355,978,11
37,6572,377,1040,11
38,6485,393,1110,12
39,6402,402,1184,12
40,6318,412,1258,12
41,6243,412,1333,12
42,6155,416,1417,12
43,6055,430,1503,12
44,5961,441,1586,12
45,5875,443,1670,12
46,5784,459,1745,12
47,5690,465,1833,12
48,5594,461,1933,12
49,5502,459,2027,12
50,5463,412,2113,12
51,5420,364,2204,12
52,5394,296,2298,12
53,5373,221,2394,12
54,5357,145,2486,12
55,5337,126,2525,12
56,5315,105,2568,12
57,5293,101,2594,12
58,5270,103,2615,12
59,5244,113,2631,12
60,5214,123,2651,12
61,5192,123,2673,12
62,5169,124,2695,12
63,5152,118,2718,12
64,5136,108,2744,12
65,5120,94,2774,12
66,5103,89,2796,12
67,5084,85,2819,12
68,5063,89,2836,12
69,5044,92,2852,12
70,5030,90,2868,12
71,5012,91,2885,12
72,5000,84,2904,12
73,4983,80,2925,12
74,4971,73,2944,12
75,4968,62,2958,12
76,4964,48,2976,12
77,4960,40,2988,12
78,4956,27,3005,12
79,4950,21,3017,12
80,4941,27,3020,12
81,4936,28,3024,12
82,4930,30,3028,12
83,4922,34,3032,12
84,4916,34,3038,12
85,4909,32,3047,12
86,4906,30,3052,12
87,4899,31,3058,12
88,4892,30,3066,12
89,4883,33,3072,12
90,4879,30,3079,12
91,4878,28,3082,12
92,4876,23,3089,12
93,4875,17,3096,12
94,4874,9,3105,12
95,4874,5,3109,12
96,4873,5,3110,12
97,4871,5,3112,12
98,4871,4,3113,12
99,4871,3,3114,12
100,4871,3,3114,12
101,4871,2,3115,12
102,4871,0,3117,12
