,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7997,3,0,0
2,7991,9,0,0
3,7982,18,0,0
4,7970,30,0,0
5,7957,42,1,0
6,7942,55,3,0
7,7928,63,9,0
8,7914,68,18,0
9,7896,74,30,0
10,7874,83,43,0
11,7840,102,58,0
12,7810,118,72,0
13,7780,134,86,0
14,7749,147,104,0
15,7719,155,126,0
16,7688,152,160,0
17,7648,162,190,0
18,7607,173,220,0
19,7571,178,251,0
20,7533,186,281,0
21,7489,199,312,0
22,7449,199,352,0
23,7411,196,393,0
24,7374,197,429,0
25,7327,206,467,0
26,7274,212,511,3
27,7218,227,551,4
28,7161,243,589,7
29,7100,264,626,10
30,7039,278,673,10
31,6970,296,723,11
32,6895,316,778,11
33,6825,331,832,12
34,6747,351,890,12
35,6666,371,951,12
36,6585,384,1019,12
37,6506,388,1094,12
38,6422,402,1163,13
39,6336,410,1241,13
40,6263,402,1322,13
41,6185,398,1403,14
42,6099,405,1482,14
43,6011,408,1565,16
44,5926,404,1651,19
45,5838,419,1724,19
46,5751,428,1801,20
47,5661,431,1887,21
48,5564,441,1973,22
49,5460,463,2055,22
50,5399,436,2143,22
51,5338,411,2229,22
52,5287,372,2318,23
53,5245,315,2414,26
54,5210,246,2518,26
55,5186,209,2579,26
56,5155,179,2640,26
57,5137,147,2690,26
58,5116,128,2729,27
59,5093,114,2764,29
60,5075,108,2788,29
61,5062,90,2819,29
62,5048,86,2837,29
63,5037,77,2857,29
64,5029,64,2878,29
65,5017,58,2896,29
66,5010,52,2909,29
67,5001,47,2923,29
68,4992,45,2934,29
69,4981,48,2942,29
70,4969,48,2954,29
71,4957,53,2961,29
72,4944,57,2970,29
73,4934,58,2979,29
74,4925,56,2990,29
75,4916,53,3002,29
76,4902,55,3014,29
77,4887,57,3027,29
78,4874,60,3037,29
79,4861,64,3046,29
80,4855,61,3055,29
81,4850,52,3069,29
82,4847,40,3084,29
83,4838,36,3097,29
84,4827,34,3110,29
85,4821,34,3116,29
86,4814,36,3121,29
87,4805,42,3124,29
88,4795,43,3133,29
89,4784,43,3144,29
90,4773,48,3150,29
91,4766,48,3157,29
92,4759,46,3166,29
93,4753,42,3176,29
94,4749,35,3187,29
95,4743,30,3198,29
96,4740,26,3205,29
97,4736,23,3212,29
98,4732,21,3218,29
99,4728,21,3222,29
100,4723,20,3228,29
101,4720,20,3231,29
102,4718,18,3235,29
103,4716,16,3239,29
104,4714,14,3243,29
105,4712,11,3248,29
106,4709,11,3251,29
107,4709,9,3253,29
108,4709,7,3255,29
109,4709,5,3257,29
110,4709,3,3259,29
111,4709,0,3262,29
