,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7997,3,0,0
2,7995,5,0,0
3,7991,9,0,0
4,7986,14,0,0
5,7980,19,1,0
6,7971,26,3,0
7,7957,38,5,0
8,7942,48,9,1
9,7928,55,14,3
10,7912,65,20,3
11,7896,72,29,3
12,7872,82,43,3
13,7847,92,57,4
14,7820,106,69,5
15,7797,113,85,5
16,7771,123,101,5
17,7738,132,125,5
18,7703,143,149,5
19,7669,151,175,5
20,7634,163,198,5
21,7595,176,224,5
22,7555,183,257,5
23,7511,192,292,5
24,7469,200,326,5
25,7421,213,361,5
26,7368,227,400,5
27,7321,234,440,5
28,7274,237,484,5
29,7215,254,526,5
30,7158,263,574,5
31,7104,264,627,5
32,7048,273,674,5
33,6987,284,721,8
34,6920,290,780,10
35,6850,302,837,11
36,6779,319,891,11
37,6701,338,947,14
38,6634,347,1005,14
39,6567,348,1070,15
40,6484,362,1139,15
41,6402,372,1210,16
42,6317,381,1285,17
43,6224,406,1352,18
44,6138,426,1418,18
45,6046,435,1501,18
46,5951,449,1582,18
47,5860,456,1666,18
48,5759,462,1758,21
49,5662,472,1844,22
50,5618,423,1936,23
51,5587,359,2031,23
52,5559,295,2122,24
53,5532,221,2220,27
54,5515,142,2316,27
55,5499,115,2359,27
56,5482,101,2390,27
57,5465,90,2417,28
58,5447,84,2441,28
59,5439,74,2458,29
60,5429,68,2474,29
61,5421,59,2491,29
62,5412,52,2507,29
63,5402,44,2525,29
64,5393,46,2532,29
65,5385,44,2542,29
66,5379,42,2550,29
67,5374,38,2559,29
68,5369,33,2569,29
69,5362,31,2578,29
70,5356,29,2586,29
71,5351,28,2592,29
72,5345,29,2597,29
73,5341,28,2602,29
74,5338,24,2609,29
75,5337,19,2615,29
76,5332,19,2620,29
77,5330,15,2626,29
78,5328,13,2630,29
79,5326,12,2633,29
80,5324,13,2634,29
81,5323,9,2639,29
82,5322,8,2641,29
83,5320,8,2643,29
84,5318,8,2645,29
85,5318,6,2647,29
86,5318,5,2648,29
87,5318,4,2649,29
88,5316,4,2651,29
89,5315,3,2653,29
90,5315,3,2653,29
91,5315,3,2653,29
92,5315,3,2653,29
93,5315,1,2655,29
94,5315,0,2656,29
