,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,3,0,1
2,7988,8,0,4
3,7973,16,0,11
4,7960,26,0,14
5,7943,35,1,21
6,7929,44,3,24
7,7905,57,8,30
8,7881,71,16,32
9,7856,81,26,37
10,7839,85,36,40
11,7817,93,47,43
12,7792,98,65,45
13,7764,101,87,48
14,7733,110,107,50
15,7695,129,121,55
16,7661,143,140,56
17,7616,160,163,61
18,7577,171,188,64
19,7536,178,217,69
20,7497,181,250,72
21,7457,186,283,74
22,7408,191,323,78
23,7362,201,359,78
24,7303,220,395,82
25,7248,239,431,82
26,7191,255,469,85
27,7126,274,514,86
28,7055,296,560,89
29,6986,309,615,90
30,6932,307,670,91
31,6872,312,724,92
32,6818,300,788,94
33,6775,274,856,95
34,6736,243,924,97
35,6700,225,977,98
36,6664,199,1036,101
37,6621,190,1088,101
38,6576,191,1130,103
39,6523,207,1167,103
40,6467,225,1202,106
41,6406,252,1235,107
42,6356,258,1278,108
43,6307,263,1321,109
44,6246,268,1374,112
45,6178,283,1427,112
46,6104,295,1487,114
47,6030,318,1536,116
48,5958,341,1584,117
49,5884,355,1642,119
50,5848,322,1710,120
51,5812,285,1782,121
52,5787,238,1854,121
53,5765,188,1925,122
54,5745,136,1997,122
55,5724,122,2032,122
56,5712,99,2067,122
57,5698,87,2092,123
58,5686,78,2113,123
59,5680,63,2133,124
60,5675,47,2154,124
61,5669,40,2166,125
62,5666,30,2179,125
63,5663,20,2191,126
64,5656,22,2196,126
65,5647,25,2201,127
66,5641,26,2206,127
67,5633,30,2209,128
68,5631,30,2211,128
69,5627,26,2218,129
70,5621,23,2226,130
71,5617,20,2232,131
72,5616,14,2239,131
73,5612,15,2241,132
74,5609,14,2244,133
75,5607,11,2249,133
76,5606,9,2252,133
77,5605,9,2253,133
78,5605,6,2256,133
79,5605,4,2258,133
80,5605,2,2260,133
81,5605,1,2261,133
82,5604,1,2262,133
83,5604,1,2262,133
84,5604,1,2262,133
85,5604,1,2262,133
86,5603,2,2262,133
87,5603,1,2263,133
88,5603,1,2263,133
89,5603,1,2263,133
90,5603,1,2263,133
91,5603,0,2264,133
