,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7992,4,0,4
2,7982,9,0,9
3,7973,14,0,13
4,7959,23,0,18
5,7945,31,1,23
6,7930,39,4,27
7,7912,46,9,33
8,7898,51,14,37
9,7880,54,23,43
10,7861,61,32,46
11,7839,66,43,52
12,7816,74,55,55
13,7786,91,65,58
14,7756,106,77,61
15,7729,115,93,63
16,7703,124,109,64
17,7674,132,129,65
18,7644,133,156,67
19,7606,141,183,70
20,7565,155,208,72
21,7526,167,233,74
22,7480,180,261,79
23,7434,195,289,82
24,7391,200,324,85
25,7336,213,363,88
26,7284,225,400,91
27,7234,233,441,92
28,7183,238,484,95
29,7128,251,524,97
30,7066,259,576,99
31,7009,265,625,101
32,6952,271,674,103
33,6902,272,722,104
34,6843,277,775,105
35,6778,279,835,108
36,6717,285,890,108
37,6648,297,945,110
38,6574,322,994,110
39,6502,333,1052,113
40,6426,345,1114,115
41,6333,376,1175,116
42,6240,402,1242,116
43,6145,422,1316,117
44,6054,444,1385,117
45,5977,446,1459,118
46,5894,437,1551,118
47,5801,436,1644,119
48,5713,430,1738,119
49,5624,427,1829,120
50,5554,421,1905,120
51,5496,396,1988,120
52,5436,363,2080,121
53,5403,308,2168,121
54,5369,253,2256,122
55,5344,208,2326,122
56,5313,180,2384,123
57,5290,144,2443,123
58,5273,128,2476,123
59,5256,111,2509,124
60,5238,104,2534,124
61,5217,94,2564,125
62,5203,85,2587,125
63,5194,77,2604,125
64,5184,71,2620,125
65,5175,62,2638,125
66,5165,52,2658,125
67,5153,50,2672,125
68,5140,54,2681,125
69,5127,57,2691,125
70,5116,59,2700,125
71,5114,51,2710,125
72,5113,40,2722,125
73,5112,28,2735,125
74,5112,15,2748,125
75,5111,5,2759,125
76,5110,4,2761,125
77,5107,6,2762,125
78,5105,7,2763,125
79,5104,8,2763,125
80,5103,8,2764,125
81,5103,7,2765,125
82,5102,5,2768,125
83,5102,3,2770,125
84,5102,2,2771,125
85,5102,1,2772,125
86,5102,1,2772,125
87,5102,0,2773,125
