,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7995,5,0,0
2,7982,11,0,7
3,7973,18,0,9
4,7955,30,0,15
5,7940,42,1,17
6,7922,52,5,21
7,7901,65,11,23
8,7878,79,18,25
9,7853,90,30,27
10,7826,99,43,32
11,7803,105,57,35
12,7774,112,76,38
13,7742,118,97,43
14,7714,120,120,46
15,7684,125,142,49
16,7654,132,162,52
17,7620,136,188,56
18,7583,145,215,57
19,7545,156,240,59
20,7512,159,267,62
21,7475,166,294,65
22,7430,178,324,68
23,7383,185,360,72
24,7334,197,396,73
25,7278,218,426,78
26,7229,231,460,80
27,7174,241,502,83
28,7113,257,545,85
29,7046,273,593,88
30,6990,276,644,90
31,6939,276,691,94
32,6894,268,743,95
33,6849,251,802,98
34,6790,245,866,99
35,6734,246,920,100
36,6679,253,967,101
37,6618,269,1011,102
38,6549,295,1053,103
39,6473,312,1111,104
40,6387,342,1166,105
41,6305,369,1220,106
42,6215,399,1280,106
43,6130,414,1348,108
44,6044,424,1423,109
45,5953,428,1508,111
46,5860,440,1589,111
47,5766,442,1679,113
48,5683,442,1762,113
49,5587,451,1847,115
50,5513,436,1936,115
51,5459,395,2029,117
52,5434,328,2121,117
53,5417,260,2204,119
54,5405,178,2298,119
55,5387,120,2372,121
56,5369,86,2424,121
57,5352,77,2449,122
58,5338,75,2464,123
59,5327,74,2476,123
60,5314,69,2492,125
61,5299,66,2510,125
62,5288,59,2526,127
63,5279,55,2539,127
64,5270,51,2550,129
65,5268,42,2561,129
66,5262,31,2576,131
67,5254,30,2585,131
68,5252,23,2594,131
69,5249,17,2601,133
70,5247,17,2603,133
71,5244,14,2607,135
72,5244,6,2615,135
73,5242,4,2617,137
74,5242,3,2618,137
75,5240,2,2620,138
76,5238,2,2621,139
77,5237,2,2621,140
78,5237,2,2621,140
79,5235,2,2621,142
80,5235,1,2622,142
81,5235,0,2623,142
