,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7991,9,0,0
3,7983,17,0,0
4,7974,26,0,0
5,7965,34,1,0
6,7957,39,4,0
7,7946,45,9,0
8,7930,53,17,0
9,7911,63,26,0
10,7887,78,35,0
11,7858,99,43,0
12,7833,113,54,0
13,7805,125,70,0
14,7781,130,89,0
15,7754,133,113,0
16,7725,133,142,0
17,7692,141,167,0
18,7655,150,195,0
19,7618,163,219,0
20,7584,170,246,0
21,7543,182,275,0
22,7497,195,308,0
23,7443,212,345,0
24,7390,228,382,0
25,7337,247,416,0
26,7279,264,457,0
27,7223,274,503,0
28,7161,282,557,0
29,7109,281,610,0
30,7042,295,663,0
31,6982,297,721,0
32,6922,301,777,0
33,6860,301,839,0
34,6792,316,891,1
35,6718,320,958,4
36,6652,325,1018,5
37,6582,335,1078,5
38,6505,350,1140,5
39,6435,353,1207,5
40,6358,358,1278,6
41,6281,370,1343,6
42,6200,381,1413,6
43,6123,380,1490,7
44,6042,390,1560,8
45,5955,401,1636,8
46,5862,416,1713,9
47,5768,429,1794,9
48,5667,454,1870,9
49,5566,475,1950,9
50,5508,445,2037,10
51,5464,397,2129,10
52,5430,337,2223,10
53,5400,266,2324,10
54,5384,181,2425,10
55,5368,140,2482,10
56,5353,111,2526,10
57,5342,88,2560,10
58,5330,70,2590,10
59,5317,67,2606,10
60,5301,67,2622,10
61,5287,66,2637,10
62,5280,62,2648,10
63,5270,60,2660,10
64,5263,54,2673,10
65,5254,47,2689,10
66,5243,44,2703,10
67,5231,49,2710,10
68,5221,49,2720,10
69,5210,53,2727,10
70,5198,56,2736,10
71,5190,53,2747,10
72,5185,46,2759,10
73,5180,41,2769,10
74,5175,35,2780,10
75,5170,28,2792,10
76,5163,27,2800,10
77,5156,29,2805,10
78,5151,29,2810,10
79,5142,33,2815,10
80,5134,36,2820,10
81,5125,38,2827,10
82,5119,37,2834,10
83,5114,37,2839,10
84,5106,36,2848,10
85,5103,31,2856,10
86,5099,26,2865,10
87,5093,26,2871,10
88,5089,25,2876,10
89,5085,21,2884,10
90,5083,20,2887,10
91,5076,23,2891,10
92,5074,19,2897,10
93,5070,19,2901,10
94,5065,20,2905,10
95,5061,22,2907,10
96,5059,17,2914,10
97,5057,17,2916,10
98,5057,13,2920,10
99,5055,10,2925,10
100,5055,6,2929,10
101,5055,4,2931,10
102,5055,2,2933,10
103,5054,3,2933,10
104,5053,2,2935,10
105,5053,2,2935,10
106,5053,2,2935,10
107,5053,2,2935,10
108,5053,1,2936,10
109,5053,0,2937,10
