,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7991,9,0,0
3,7979,21,0,0
4,7967,33,0,0
5,7954,45,1,0
6,7940,56,4,0
7,7925,66,9,0
8,7907,72,21,0
9,7890,77,33,0
10,7866,88,46,0
11,7842,98,60,0
12,7813,112,75,0
13,7783,124,93,0
14,7757,133,110,0
15,7734,132,134,0
16,7697,145,158,0
17,7653,160,187,0
18,7610,169,217,4
19,7572,177,243,8
20,7532,194,266,8
21,7489,199,303,9
22,7443,201,347,9
23,7404,200,386,10
24,7356,214,420,10
25,7309,220,460,11
26,7257,229,502,12
27,7210,229,548,13
28,7162,239,586,13
29,7099,254,634,13
30,7041,266,680,13
31,6976,280,731,13
32,6912,298,777,13
33,6848,314,825,13
34,6770,329,888,13
35,6699,342,946,13
36,6630,346,1011,13
37,6548,364,1075,13
38,6465,380,1139,16
39,6392,374,1217,17
40,6317,376,1288,19
41,6245,378,1357,20
42,6164,377,1439,20
43,6081,378,1519,22
44,6006,378,1591,25
45,5918,392,1664,26
46,5831,408,1735,26
47,5733,425,1816,26
48,5630,445,1897,28
49,5523,479,1969,29
50,5460,455,2056,29
51,5425,403,2143,29
52,5400,330,2241,29
53,5380,249,2342,29
54,5364,159,2448,29
55,5351,109,2511,29
56,5337,88,2546,29
57,5325,75,2571,29
58,5315,65,2591,29
59,5305,59,2607,29
60,5302,49,2620,29
61,5296,41,2634,29
62,5289,36,2646,29
63,5278,37,2656,29
64,5264,41,2666,29
65,5258,44,2669,29
66,5250,46,2675,29
67,5245,44,2682,29
68,5237,41,2693,29
69,5230,34,2707,29
70,5225,33,2713,29
71,5219,31,2721,29
72,5215,30,2726,29
73,5209,28,2734,29
74,5205,25,2741,29
75,5202,23,2746,29
76,5198,21,2752,29
77,5194,21,2756,29
78,5192,17,2762,29
79,5192,13,2766,29
80,5191,11,2769,29
81,5190,8,2773,29
82,5190,4,2777,29
83,5189,3,2779,29
84,5187,5,2779,29
85,5184,7,2780,29
86,5184,6,2781,29
87,5184,6,2781,29
88,5183,6,2782,29
89,5182,5,2784,29
90,5182,2,2787,29
91,5182,2,2787,29
92,5181,3,2787,29
93,5181,2,2788,29
94,5181,1,2789,29
95,5181,1,2789,29
96,5181,1,2789,29
97,5181,0,2790,29
