,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7993,3,0,4
2,7989,6,0,5
3,7978,12,0,10
4,7969,17,0,14
5,7961,23,1,15
6,7945,31,3,21
7,7930,41,6,23
8,7914,51,12,23
9,7893,65,17,25
10,7868,80,24,28
11,7843,94,34,29
12,7816,105,47,32
13,7791,111,63,35
14,7760,120,82,38
15,7730,125,104,41
16,7696,132,128,44
17,7659,144,152,45
18,7620,157,174,49
19,7583,165,202,50
20,7542,177,229,52
21,7495,190,260,55
22,7444,204,296,56
23,7396,214,331,59
24,7344,228,367,61
25,7279,250,406,65
26,7223,262,450,65
27,7168,264,500,68
28,7108,277,545,70
29,7041,291,595,73
30,6986,284,656,74
31,6936,278,712,74
32,6883,278,764,75
33,6824,277,822,77
34,6773,262,886,79
35,6720,260,940,80
36,6673,255,990,82
37,6626,248,1042,84
38,6578,239,1099,84
39,6522,244,1148,86
40,6454,258,1200,88
41,6391,276,1245,88
42,6318,302,1290,90
43,6242,330,1338,90
44,6171,346,1392,91
45,6099,350,1458,93
46,6023,361,1521,95
47,5949,363,1592,96
48,5868,366,1668,98
49,5789,374,1738,99
50,5748,343,1808,101
51,5730,287,1882,101
52,5713,229,1955,103
53,5698,164,2034,104
54,5683,98,2112,107
55,5676,66,2151,107
56,5669,52,2169,110
57,5666,40,2184,110
58,5662,28,2198,112
59,5659,18,2210,113
60,5655,13,2217,115
61,5654,10,2221,115
62,5650,9,2224,117
63,5646,9,2226,119
64,5643,9,2228,120
65,5641,8,2230,121
66,5639,7,2231,123
67,5636,6,2233,125
68,5635,5,2235,125
69,5632,4,2237,127
70,5629,5,2238,128
71,5628,6,2238,128
72,5626,5,2239,130
73,5625,4,2240,131
74,5623,4,2241,132
75,5622,2,2243,133
76,5622,1,2244,133
77,5621,1,2244,134
78,5621,1,2244,134
79,5621,0,2245,134
