,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7995,3,0,2
2,7988,6,0,6
3,7976,12,0,12
4,7966,20,0,14
5,7952,30,1,17
6,7937,39,3,21
7,7925,47,6,22
8,7905,58,12,25
9,7887,66,20,27
10,7859,81,31,29
11,7828,97,42,33
12,7801,110,53,36
13,7772,121,70,37
14,7738,135,86,41
15,7705,140,112,43
16,7667,149,139,45
17,7629,162,163,46
18,7587,172,191,50
19,7550,178,221,51
20,7503,192,252,53
21,7462,196,288,54
22,7406,215,325,54
23,7345,236,363,56
24,7283,262,399,56
25,7228,271,444,57
26,7173,285,484,58
27,7114,286,540,60
28,7055,285,599,61
29,6989,289,661,61
30,6937,286,715,62
31,6882,287,769,62
32,6831,280,826,63
33,6785,267,884,64
34,6727,257,950,66
35,6671,262,1001,66
36,6605,271,1056,68
37,6545,281,1106,68
38,6489,290,1151,70
39,6430,292,1207,71
40,6367,298,1263,72
41,6302,298,1327,73
42,6237,301,1387,75
43,6171,312,1441,76
44,6109,315,1499,77
45,6045,317,1561,77
46,5975,322,1625,78
47,5902,331,1688,79
48,5830,336,1753,81
49,5765,339,1814,82
50,5729,310,1878,83
51,5695,274,1947,84
52,5675,221,2019,85
53,5658,168,2089,85
54,5641,120,2153,86
55,5627,97,2188,88
56,5615,76,2221,88
57,5604,67,2240,89
58,5591,62,2257,90
59,5575,61,2273,91
60,5561,63,2285,91
61,5548,63,2297,92
62,5536,64,2307,93
63,5526,61,2319,94
64,5519,53,2334,94
65,5511,46,2348,95
66,5507,37,2360,96
67,5502,30,2371,97
68,5498,25,2380,97
69,5492,23,2387,98
70,5489,18,2394,99
71,5485,18,2397,100
72,5481,17,2401,101
73,5477,16,2405,102
74,5474,12,2410,104
75,5474,10,2412,104
76,5473,7,2415,105
77,5473,4,2418,105
78,5472,1,2421,106
79,5472,0,2422,106
