,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7995,3,0,2
2,7987,7,0,6
3,7974,15,0,11
4,7963,24,0,13
5,7946,36,1,17
6,7929,48,3,20
7,7909,59,7,25
8,7893,66,15,26
9,7874,72,24,30
10,7853,77,37,33
11,7831,81,51,37
12,7810,86,66,38
13,7789,90,81,40
14,7767,96,96,41
15,7736,108,114,42
16,7702,121,132,45
17,7665,137,152,46
18,7624,155,171,50
19,7590,167,192,51
20,7546,176,222,56
21,7503,186,253,58
22,7463,186,289,62
23,7420,191,326,63
24,7369,205,359,67
25,7319,214,398,69
26,7261,228,439,72
27,7208,242,475,75
28,7152,255,517,76
29,7093,264,564,79
30,7041,266,612,81
31,6986,265,667,82
32,6937,261,717,85
33,6883,258,772,87
34,6822,261,828,89
35,6770,262,878,90
36,6714,262,932,92
37,6662,268,978,92
38,6619,256,1030,95
39,6568,248,1089,95
40,6510,252,1140,98
41,6451,257,1194,98
42,6393,260,1246,101
43,6333,280,1286,101
44,6268,291,1337,104
45,6205,299,1392,104
46,6132,311,1451,106
47,6052,335,1506,107
48,5962,363,1566,109
49,5875,387,1628,110
50,5809,389,1691,111
51,5741,384,1762,113
52,5680,365,1841,114
53,5634,321,1929,116
54,5599,268,2015,118
55,5568,233,2080,119
56,5536,198,2146,120
57,5489,182,2206,123
58,5443,182,2250,125
59,5403,187,2283,127
60,5373,186,2313,128
61,5351,174,2344,131
62,5325,155,2388,132
63,5300,133,2432,135
64,5278,117,2470,135
65,5253,110,2499,138
66,5237,107,2518,138
67,5225,93,2543,139
68,5217,78,2565,140
69,5208,64,2587,141
70,5207,43,2609,141
71,5206,27,2625,142
72,5203,18,2636,143
73,5201,12,2643,144
74,5199,5,2651,145
75,5198,5,2652,145
76,5195,6,2652,147
77,5195,4,2654,147
78,5193,3,2655,149
79,5193,2,2656,149
80,5191,1,2657,151
81,5191,0,2658,151
