,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7989,11,0,0
3,7981,19,0,0
4,7974,26,0,0
5,7964,35,1,0
6,7949,47,4,0
7,7931,58,11,0
8,7914,67,19,0
9,7899,75,26,0
10,7876,88,36,0
11,7852,97,51,0
12,7827,104,69,0
13,7804,110,86,0
14,7777,122,101,0
15,7743,133,124,0
16,7709,143,148,0
17,7674,153,173,0
18,7636,168,196,0
19,7595,182,223,0
20,7557,186,257,0
21,7519,190,291,0
22,7482,192,326,0
23,7445,191,364,0
24,7408,187,405,0
25,7358,199,443,0
26,7304,215,481,0
27,7251,231,518,0
28,7199,246,555,0
29,7145,263,592,0
30,7086,272,642,0
31,7025,279,696,0
32,6962,289,749,0
33,6896,303,801,0
34,6821,324,855,0
35,6742,344,914,0
36,6665,360,975,0
37,6590,372,1038,0
38,6512,384,1104,0
39,6434,387,1179,0
40,6355,387,1258,0
41,6274,391,1335,0
42,6193,397,1410,0
43,6109,403,1488,0
44,6028,406,1566,0
45,5942,413,1645,0
46,5847,427,1726,0
47,5747,444,1807,2
48,5653,453,1891,3
49,5558,466,1972,4
50,5505,433,2058,4
51,5479,364,2153,4
52,5466,277,2251,6
53,5455,195,2344,6
54,5438,116,2438,8
55,5418,82,2491,9
56,5403,71,2517,9
57,5378,84,2528,10
58,5357,94,2539,10
59,5340,96,2554,10
60,5329,88,2573,10
61,5317,85,2588,10
62,5310,68,2612,10
63,5304,53,2633,10
64,5296,44,2650,10
65,5288,41,2661,10
66,5280,37,2673,10
67,5271,39,2680,10
68,5261,43,2686,10
69,5251,45,2694,10
70,5241,47,2702,10
71,5236,44,2710,10
72,5232,39,2719,10
73,5227,34,2729,10
74,5223,28,2739,10
75,5220,21,2749,10
76,5219,17,2754,10
77,5218,14,2758,10
78,5217,10,2763,10
79,5216,7,2767,10
80,5215,5,2770,10
81,5214,5,2771,10
82,5213,5,2772,10
83,5212,5,2773,10
84,5210,6,2774,10
85,5207,8,2775,10
86,5206,8,2776,10
87,5205,8,2777,10
88,5205,7,2778,10
89,5205,5,2780,10
90,5205,2,2783,10
91,5205,1,2784,10
92,5205,0,2785,10
