,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7990,10,0,0
3,7983,17,0,0
4,7975,25,0,0
5,7964,35,1,0
6,7946,50,4,0
7,7928,62,10,0
8,7908,75,17,0
9,7887,88,25,0
10,7862,102,36,0
11,7837,109,54,0
12,7813,115,72,0
13,7784,124,92,0
14,7751,136,113,0
15,7719,143,138,0
16,7683,154,163,0
17,7639,174,187,0
18,7590,194,216,0
19,7544,207,249,0
20,7496,223,281,0
21,7452,231,317,0
22,7401,238,361,0
23,7347,241,410,2
24,7291,248,456,5
25,7233,257,504,6
26,7177,268,548,7
27,7115,279,599,7
28,7053,285,651,11
29,6987,297,704,12
30,6919,308,761,12
31,6856,315,816,13
32,6785,324,878,13
33,6712,339,936,13
34,6630,355,1001,14
35,6551,364,1069,16
36,6464,388,1131,17
37,6378,401,1202,19
38,6297,409,1275,19
39,6212,413,1356,19
40,6130,418,1433,19
41,6061,399,1519,21
42,5989,386,1603,22
43,5904,390,1684,22
44,5826,383,1769,22
45,5736,391,1851,22
46,5634,425,1918,23
47,5540,448,1989,23
48,5444,459,2074,23
49,5345,480,2152,23
50,5290,445,2242,23
51,5251,382,2343,24
52,5214,325,2437,24
53,5177,266,2533,24
54,5151,193,2632,24
55,5133,156,2687,24
56,5113,138,2725,24
57,5093,121,2762,24
58,5070,107,2799,24
59,5047,104,2825,24
60,5027,106,2843,24
61,5014,98,2863,25
62,5002,90,2883,25
63,4994,75,2906,25
64,4981,65,2929,25
65,4964,62,2949,25
66,4953,61,2961,25
67,4940,62,2973,25
68,4925,69,2981,25
69,4910,71,2994,25
70,4895,69,3011,25
71,4881,72,3022,25
72,4868,72,3035,25
73,4856,69,3050,25
74,4843,67,3065,25
75,4832,63,3080,25
76,4822,59,3094,25
77,4809,59,3107,25
78,4797,59,3119,25
79,4787,56,3132,25
80,4779,53,3143,25
81,4770,52,3153,25
82,4764,45,3166,25
83,4760,37,3178,25
84,4752,35,3188,25
85,4744,35,3196,25
86,4736,33,3205,26
87,4731,32,3211,26
88,4723,36,3215,26
89,4716,35,3223,26
90,4703,40,3231,26
91,4694,42,3238,26
92,4682,49,3243,26
93,4670,52,3251,27
94,4662,52,3258,28
95,4654,47,3271,28
96,4646,46,3280,28
97,4642,38,3292,28
98,4639,30,3303,28
99,4635,27,3310,28
100,4631,23,3318,28
101,4627,19,3326,28
102,4623,19,3330,28
103,4622,17,3333,28
104,4620,15,3337,28
105,4618,13,3341,28
106,4618,9,3345,28
107,4618,5,3349,28
108,4618,4,3350,28
109,4618,2,3352,28
110,4618,0,3354,28
