,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7993,4,0,3
2,7982,9,0,9
3,7972,16,0,12
4,7957,26,0,17
5,7941,36,1,22
6,7927,44,4,25
7,7910,51,9,30
8,7893,58,16,33
9,7874,65,26,35
10,7855,71,37,37
11,7837,77,48,38
12,7815,85,60,40
13,7792,92,74,42
14,7764,100,91,45
15,7733,112,108,47
16,7696,128,125,51
17,7655,147,145,53
18,7610,170,166,54
19,7563,190,191,56
20,7515,206,220,59
21,7468,220,253,59
22,7413,234,292,61
23,7360,241,336,63
24,7310,243,381,66
25,7262,246,426,66
26,7204,255,473,68
27,7137,267,526,70
28,7069,284,577,70
29,7001,303,624,72
30,6965,289,672,74
31,6932,265,728,75
32,6909,222,793,76
33,6880,182,861,77
34,6854,141,927,78
35,6829,132,961,78
36,6796,132,993,79
37,6764,141,1015,80
38,6728,148,1043,81
39,6696,155,1068,81
40,6658,166,1093,83
41,6625,167,1125,83
42,6587,174,1156,83
43,6543,182,1191,84
44,6501,192,1223,84
45,6452,204,1259,85
46,6404,219,1292,85
47,6356,228,1330,86
48,6304,237,1373,86
49,6247,251,1415,87
50,6207,243,1463,87
51,6172,229,1511,88
52,6128,225,1558,89
53,6096,204,1610,90
54,6069,175,1666,90
55,6043,160,1706,91
56,6011,158,1740,91
57,5980,145,1783,92
58,5944,150,1814,92
59,5908,158,1841,93
60,5869,172,1866,93
61,5829,179,1898,94
62,5784,193,1928,95
63,5736,203,1964,97
64,5694,210,1999,97
65,5653,210,2038,99
66,5618,206,2077,99
67,5585,194,2121,100
68,5555,178,2167,100
69,5534,157,2209,100
70,5507,144,2248,101
71,5484,131,2283,102
72,5463,119,2315,103
73,5440,112,2345,103
74,5416,113,2366,105
75,5394,108,2392,106
76,5372,107,2414,107
77,5348,111,2434,107
78,5325,110,2457,108
79,5299,114,2479,108
80,5276,115,2500,109
81,5254,116,2521,109
82,5235,110,2545,110
83,5215,108,2567,110
84,5201,95,2593,111
85,5189,85,2615,111
86,5179,72,2637,112
87,5169,63,2655,113
88,5163,47,2675,115
89,5161,36,2688,115
90,5153,30,2700,117
91,5148,26,2709,117
92,5143,20,2718,119
93,5140,19,2722,119
94,5135,22,2724,119
95,5131,19,2730,120
96,5129,15,2735,121
97,5125,14,2738,123
98,5124,12,2741,123
99,5122,7,2746,125
100,5121,4,2749,126
101,5119,3,2750,128
102,5119,1,2752,128
103,5119,0,2753,128
