,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7990,10,0,0
3,7983,17,0,0
4,7975,25,0,0
5,7963,36,1,0
6,7952,44,4,0
7,7942,48,10,0
8,7929,54,17,0
9,7915,60,25,0
10,7898,65,37,0
11,7878,74,48,0
12,7860,79,58,3
13,7847,78,71,4
14,7830,80,85,5
15,7804,89,102,5
16,7774,99,122,5
17,7744,114,137,5
18,7707,139,149,5
19,7669,160,165,6
20,7633,170,191,6
21,7594,179,221,6
22,7558,185,251,6
23,7522,184,288,6
24,7487,182,325,6
25,7445,188,361,6
26,7401,193,400,6
27,7357,201,436,6
28,7307,215,472,6
29,7251,236,507,6
30,7208,237,549,6
31,7163,238,593,6
32,7113,244,637,6
33,7062,245,687,6
34,7009,242,743,6
35,6951,257,786,6
36,6885,278,831,6
37,6827,286,881,6
38,6765,297,932,6
39,6684,325,985,6
40,6604,347,1043,6
41,6524,361,1109,6
42,6450,375,1167,8
43,6380,383,1229,8
44,6312,369,1310,9
45,6232,369,1390,9
46,6160,361,1470,9
47,6070,379,1542,9
48,5978,399,1612,11
49,5881,428,1679,12
50,5831,398,1759,12
51,5792,365,1831,12
52,5761,306,1921,12
53,5744,231,2011,14
54,5726,152,2107,15
55,5706,122,2157,15
56,5686,103,2196,15
57,5665,92,2227,16
58,5647,95,2242,16
59,5635,90,2259,16
60,5628,77,2279,16
61,5616,69,2299,16
62,5603,62,2319,16
63,5586,61,2337,16
64,5574,61,2349,16
65,5562,66,2356,16
66,5552,64,2368,16
67,5541,62,2381,16
68,5534,52,2398,16
69,5529,45,2410,16
70,5525,37,2422,16
71,5520,32,2432,16
72,5513,28,2443,16
73,5508,26,2450,16
74,5501,28,2455,16
75,5496,29,2459,16
76,5492,28,2464,16
77,5490,23,2471,16
78,5486,22,2476,16
79,5483,18,2483,16
80,5480,16,2488,16
81,5478,14,2492,16
82,5473,17,2494,16
83,5473,13,2498,16
84,5473,10,2501,16
85,5473,7,2504,16
86,5472,6,2506,16
87,5469,4,2511,16
88,5468,5,2511,16
89,5467,6,2511,16
90,5465,8,2511,16
91,5464,8,2512,16
92,5462,7,2515,16
93,5461,7,2516,16
94,5460,7,2517,16
95,5460,5,2519,16
96,5458,6,2520,16
97,5457,5,2522,16
98,5456,5,2523,16
99,5455,5,2524,16
100,5454,6,2524,16
101,5454,4,2526,16
102,5453,4,2527,16
103,5453,3,2528,16
104,5453,2,2529,16
105,5453,1,2530,16
106,5453,1,2530,16
107,5453,0,2531,16
