,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7990,10,0,0
3,7985,15,0,0
4,7975,25,0,0
5,7965,34,1,0
6,7952,44,4,0
7,7940,50,10,0
8,7923,62,15,0
9,7901,74,25,0
10,7877,88,35,0
11,7849,103,48,0
12,7820,120,60,0
13,7798,125,77,0
14,7774,127,99,0
15,7750,127,123,0
16,7722,127,151,0
17,7690,130,180,0
18,7653,145,202,0
19,7616,156,226,2
20,7571,176,250,3
21,7528,190,278,4
22,7490,195,310,5
23,7444,203,347,6
24,7395,215,382,8
25,7345,220,426,9
26,7288,235,468,9
27,7239,247,505,9
28,7188,253,550,9
29,7127,267,597,9
30,7056,289,646,9
31,6985,303,703,9
32,6918,321,752,9
33,6855,333,803,9
34,6784,343,864,9
35,6706,350,935,9
36,6633,352,1006,9
37,6554,364,1073,9
38,6457,398,1136,9
39,6378,406,1207,9
40,6292,414,1285,9
41,6197,436,1358,9
42,6097,457,1437,9
43,6005,452,1534,9
44,5913,465,1613,9
45,5817,475,1699,9
46,5719,478,1794,9
47,5628,469,1894,9
48,5537,466,1986,11
49,5431,479,2078,12
50,5350,464,2174,12
51,5286,430,2272,12
52,5244,381,2363,12
53,5214,322,2452,12
54,5183,248,2557,12
55,5154,196,2638,12
56,5132,154,2702,12
57,5109,135,2744,12
58,5088,126,2774,12
59,5076,107,2805,12
60,5061,93,2834,12
61,5044,88,2856,12
62,5029,80,2879,12
63,5011,77,2900,12
64,4993,83,2912,12
65,4977,84,2927,12
66,4961,83,2944,12
67,4945,84,2959,12
68,4930,81,2977,12
69,4916,77,2995,12
70,4907,70,3011,12
71,4893,68,3027,12
72,4877,68,3043,12
73,4861,69,3058,12
74,4850,66,3072,12
75,4836,71,3081,12
76,4819,74,3095,12
77,4803,74,3111,12
78,4787,74,3127,12
79,4769,81,3138,12
80,4754,82,3152,12
81,4745,74,3169,12
82,4736,67,3185,12
83,4729,58,3201,12
84,4726,43,3219,12
85,4721,33,3234,12
86,4717,28,3243,12
87,4715,21,3252,12
88,4712,17,3259,12
89,4712,14,3262,12
90,4712,9,3267,12
91,4712,5,3271,12
92,4712,3,3273,12
93,4712,0,3276,12
