,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7997,3,0,0
2,7993,7,0,0
3,7988,12,0,0
4,7980,20,0,0
5,7970,29,1,0
6,7958,39,3,0
7,7943,50,7,0
8,7933,55,12,0
9,7914,66,20,0
10,7893,77,30,0
11,7869,89,42,0
12,7840,103,57,0
13,7812,121,67,0
14,7784,130,86,0
15,7749,144,107,0
16,7718,151,131,0
17,7686,154,160,0
18,7651,161,188,0
19,7611,173,216,0
20,7571,178,251,0
21,7526,192,282,0
22,7483,203,314,0
23,7436,215,349,0
24,7386,225,389,0
25,7338,233,429,0
26,7283,243,474,0
27,7233,250,517,0
28,7182,253,564,1
29,7138,246,614,2
30,7098,238,662,2
31,7052,229,717,2
32,7001,225,767,7
33,6948,226,817,9
34,6886,242,860,12
35,6827,261,900,12
36,6763,279,946,12
37,6699,297,992,12
38,6640,305,1043,12
39,6571,314,1102,13
40,6499,327,1161,13
41,6424,338,1225,13
42,6342,356,1289,13
43,6263,376,1348,13
44,6183,388,1416,13
45,6097,402,1488,13
46,5998,426,1563,13
47,5892,450,1645,13
48,5782,481,1724,13
49,5672,511,1804,13
50,5599,498,1890,13
51,5552,446,1989,13
52,5517,375,2095,13
53,5490,292,2205,13
54,5464,208,2315,13
55,5437,162,2388,13
56,5415,137,2435,13
57,5393,124,2470,13
58,5379,111,2497,13
59,5361,103,2523,13
60,5338,99,2550,13
61,5318,97,2572,13
62,5298,95,2594,13
63,5276,103,2608,13
64,5256,105,2626,13
65,5232,106,2649,13
66,5212,106,2669,13
67,5203,95,2689,13
68,5199,77,2711,13
69,5196,60,2731,13
70,5187,45,2755,13
71,5184,28,2775,13
72,5178,25,2784,13
73,5170,29,2788,13
74,5161,35,2791,13
75,5150,37,2800,13
76,5143,41,2803,13
77,5136,42,2809,13
78,5128,42,2817,13
79,5119,42,2826,13
80,5108,42,2837,13
81,5097,46,2844,13
82,5086,50,2851,13
83,5079,49,2859,13
84,5075,44,2868,13
85,5073,35,2879,13
86,5069,28,2890,13
87,5063,23,2901,13
88,5060,19,2908,13
89,5056,19,2912,13
90,5055,18,2914,13
91,5055,14,2918,13
92,5055,8,2924,13
93,5054,6,2927,13
94,5053,3,2931,13
95,5052,3,2932,13
96,5050,5,2932,13
97,5047,8,2932,13
98,5045,9,2933,13
99,5044,9,2934,13
100,5042,10,2935,13
101,5040,10,2937,13
102,5037,10,2940,13
103,5033,12,2942,13
104,5032,12,2943,13
105,5031,11,2945,13
106,5029,11,2947,13
107,5028,9,2950,13
108,5028,5,2954,13
109,5028,4,2955,13
110,5028,3,2956,13
111,5028,1,2958,13
112,5028,0,2959,13
