,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7995,3,0,2
2,7987,6,0,7
3,7979,11,0,10
4,7967,18,0,15
5,7956,25,1,18
6,7944,32,3,21
7,7930,40,6,24
8,7912,50,11,27
9,7894,60,18,28
10,7868,73,26,33
11,7843,88,35,34
12,7814,102,46,38
13,7787,113,61,39
14,7763,115,78,44
15,7738,116,99,47
16,7711,116,123,50
17,7680,119,148,53
18,7651,120,174,55
19,7617,132,193,58
20,7585,142,215,58
21,7546,152,239,63
22,7509,160,267,64
23,7471,168,294,67
24,7434,173,325,68
25,7391,181,357,71
26,7342,194,391,73
27,7288,209,427,76
28,7235,225,462,78
29,7177,244,498,81
30,7144,236,538,82
31,7115,217,585,83
32,7082,197,636,85
33,7051,177,687,85
34,7016,155,742,87
35,6985,153,774,88
36,6948,161,802,89
37,6910,167,833,90
38,6861,183,864,92
39,6812,199,897,92
40,6755,224,927,94
41,6698,244,963,95
42,6633,272,1000,95
43,6558,300,1047,95
44,6480,328,1096,96
45,6410,342,1151,97
46,6340,356,1207,97
47,6268,362,1272,98
48,6198,356,1347,99
49,6133,344,1424,99
50,6075,333,1493,99
51,6021,316,1563,100
52,5983,282,1634,101
53,5955,241,1703,101
54,5933,197,1768,102
55,5914,157,1826,103
56,5897,121,1879,103
57,5875,105,1916,104
58,5853,98,1944,105
59,5829,101,1965,105
60,5799,112,1983,106
61,5778,115,2000,107
62,5760,112,2021,107
63,5741,110,2042,107
64,5734,93,2066,107
65,5728,70,2095,107
66,5723,54,2115,108
67,5719,39,2133,109
68,5716,23,2152,109
69,5711,20,2159,110
70,5707,18,2165,110
71,5701,20,2169,110
72,5697,21,2172,110
73,5697,18,2175,110
74,5696,15,2179,110
75,5694,12,2183,111
76,5694,6,2189,111
77,5692,3,2193,112
78,5690,4,2193,113
79,5688,4,2194,114
80,5687,4,2195,114
81,5685,5,2195,115
82,5682,6,2196,116
83,5681,6,2197,116
84,5679,6,2198,117
85,5678,5,2199,118
86,5677,5,2200,118
87,5676,3,2202,119
88,5675,2,2203,120
89,5675,1,2204,120
90,5673,2,2204,121
91,5673,1,2205,121
92,5673,1,2205,121
93,5672,1,2205,122
94,5672,1,2205,122
95,5671,1,2206,122
96,5671,1,2206,122
97,5671,1,2206,122
98,5671,1,2206,122
99,5671,1,2206,122
100,5671,0,2207,122
