,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7991,9,0,0
3,7985,15,0,0
4,7977,23,0,0
5,7967,32,1,0
6,7957,39,4,0
7,7945,46,9,0
8,7931,54,15,0
9,7911,66,23,0
10,7896,71,33,0
11,7875,82,43,0
12,7847,98,55,0
13,7819,112,69,0
14,7791,120,89,0
15,7762,134,104,0
16,7731,144,125,0
17,7702,145,153,0
18,7667,152,181,0
19,7632,159,209,0
20,7590,172,238,0
21,7554,177,269,0
22,7517,185,298,0
23,7480,187,333,0
24,7436,196,368,0
25,7384,206,410,0
26,7324,230,446,0
27,7271,246,483,0
28,7213,267,520,0
29,7156,280,564,0
30,7094,288,616,2
31,7033,289,676,2
32,6971,297,729,3
33,6903,307,787,3
34,6839,314,844,3
35,6775,318,904,3
36,6703,328,965,4
37,6632,335,1026,7
38,6565,333,1094,8
39,6481,352,1158,9
40,6386,383,1222,9
41,6298,400,1293,9
42,6204,426,1361,9
43,6104,460,1427,9
44,6014,467,1510,9
45,5928,458,1605,9
46,5831,467,1693,9
47,5736,468,1787,9
48,5646,458,1887,9
49,5548,466,1977,9
50,5488,440,2063,9
51,5442,389,2160,9
52,5409,326,2255,10
53,5379,265,2345,11
54,5348,195,2443,14
55,5327,155,2503,15
56,5308,127,2549,16
57,5285,118,2581,16
58,5267,107,2610,16
59,5255,90,2638,17
60,5244,81,2658,17
61,5232,74,2676,18
62,5223,60,2699,18
63,5215,50,2717,18
64,5209,44,2728,19
65,5198,44,2739,19
66,5187,44,2750,19
67,5178,44,2759,19
68,5169,45,2767,19
69,5164,45,2772,19
70,5160,38,2783,19
71,5154,33,2794,19
72,5148,30,2803,19
73,5140,29,2812,19
74,5137,27,2817,19
75,5135,25,2821,19
76,5132,22,2827,19
77,5128,20,2833,19
78,5123,17,2841,19
79,5118,19,2844,19
80,5113,22,2846,19
81,5107,25,2849,19
82,5100,28,2853,19
83,5097,26,2858,19
84,5092,26,2863,19
85,5085,28,2868,19
86,5083,24,2874,19
87,5080,20,2881,19
88,5078,19,2884,19
89,5077,15,2889,19
90,5076,9,2896,19
91,5076,7,2898,19
92,5076,4,2901,19
93,5076,2,2903,19
94,5076,1,2904,19
95,5076,0,2905,19
