,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7995,5,0,0
2,7988,12,0,0
3,7980,20,0,0
4,7971,29,0,0
5,7961,38,1,0
6,7947,48,5,0
7,7928,60,12,0
8,7907,73,20,0
9,7888,83,29,0
10,7863,98,39,0
11,7838,109,53,0
12,7814,114,72,0
13,7780,127,93,0
14,7748,140,112,0
15,7715,148,137,0
16,7674,164,162,0
17,7633,181,186,0
18,7591,189,220,0
19,7548,200,252,0
20,7502,213,285,0
21,7449,225,326,0
22,7398,235,367,0
23,7343,248,409,0
24,7300,248,452,0
25,7247,255,498,0
26,7196,253,551,0
27,7138,260,602,0
28,7076,266,657,1
29,7022,277,700,1
30,6967,279,753,1
31,6902,293,804,1
32,6835,301,862,2
33,6763,311,923,3
34,6699,321,977,3
35,6628,337,1032,3
36,6553,346,1097,4
37,6480,353,1163,4
38,6396,364,1234,6
39,6309,386,1298,7
40,6223,400,1369,8
41,6147,402,1443,8
42,6062,414,1516,8
43,5978,416,1598,8
44,5894,414,1684,8
45,5796,426,1769,9
46,5703,443,1845,9
47,5615,445,1930,10
48,5522,452,2014,12
49,5419,468,2098,15
50,5366,424,2195,15
51,5322,375,2288,15
52,5283,326,2375,16
53,5257,261,2466,16
54,5234,184,2566,16
55,5208,157,2619,16
56,5183,138,2663,16
57,5159,124,2701,16
58,5143,114,2727,16
59,5126,108,2750,16
60,5110,98,2776,16
61,5094,89,2801,16
62,5078,81,2825,16
63,5067,76,2841,16
64,5058,68,2858,16
65,5049,61,2874,16
66,5041,53,2890,16
67,5028,50,2906,16
68,5016,51,2917,16
69,5007,51,2926,16
70,4998,51,2935,16
71,4990,51,2943,16
72,4981,47,2956,16
73,4972,44,2968,16
74,4963,44,2977,16
75,4958,40,2986,16
76,4953,37,2994,16
77,4952,29,3003,16
78,4951,21,3012,16
79,4949,14,3021,16
80,4948,10,3026,16
81,4944,9,3031,16
82,4940,12,3032,16
83,4935,16,3033,16
84,4932,17,3035,16
85,4927,21,3036,16
86,4923,21,3040,16
87,4922,18,3044,16
88,4919,16,3049,16
89,4917,15,3052,16
90,4916,11,3057,16
91,4916,7,3061,16
92,4916,6,3062,16
93,4915,4,3065,16
94,4914,3,3067,16
95,4914,2,3068,16
96,4914,2,3068,16
97,4914,2,3068,16
98,4914,1,3069,16
99,4914,0,3070,16
