,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7989,5,0,6
2,7981,10,0,9
3,7967,17,0,16
4,7955,26,0,19
5,7939,37,1,23
6,7927,43,5,25
7,7908,51,10,31
8,7889,61,17,33
9,7870,67,26,37
10,7848,74,38,40
11,7823,86,48,43
12,7794,98,61,47
13,7768,103,78,51
14,7737,116,93,54
15,7703,129,112,56
16,7665,143,134,58
17,7623,158,159,60
18,7580,177,181,62
19,7530,197,209,64
20,7488,205,241,66
21,7442,212,277,69
22,7406,207,317,70
23,7359,208,358,75
24,7314,205,406,75
25,7261,214,446,79
26,7212,219,489,80
27,7136,256,524,84
28,7072,277,566,85
29,7012,289,611,88
30,6969,283,660,88
31,6923,278,708,91
32,6891,237,780,92
33,6856,208,843,93
34,6815,190,900,95
35,6776,185,943,96
36,6733,183,986,98
37,6682,203,1017,98
38,6628,222,1051,99
39,6568,242,1090,100
40,6515,255,1128,102
41,6453,274,1169,104
42,6394,280,1220,106
43,6324,296,1273,107
44,6250,309,1332,109
45,6168,339,1383,110
46,6083,362,1443,112
47,5995,393,1500,112
48,5903,413,1569,115
49,5812,432,1641,115
50,5732,429,1722,117
51,5665,413,1805,117
52,5621,368,1893,118
53,5572,328,1982,118
54,5529,278,2073,120
55,5507,222,2151,120
56,5492,169,2218,121
57,5478,139,2261,122
58,5461,105,2310,124
59,5442,82,2351,125
60,5431,69,2373,127
61,5423,61,2387,129
62,5416,53,2400,131
63,5411,42,2415,132
64,5399,34,2433,134
65,5389,33,2442,136
66,5373,42,2448,137
67,5355,53,2453,139
68,5340,63,2457,140
69,5324,67,2467,142
70,5310,72,2475,143
71,5292,74,2490,144
72,5265,84,2506,145
73,5243,91,2520,146
74,5218,100,2534,148
75,5197,108,2547,148
76,5177,110,2564,149
77,5159,102,2590,149
78,5141,98,2611,150
79,5125,91,2634,150
80,5105,89,2655,151
81,5096,79,2674,151
82,5087,69,2692,152
83,5080,59,2709,152
84,5070,52,2725,153
85,5061,42,2744,153
86,5057,36,2753,154
87,5052,33,2761,154
88,5045,32,2768,155
89,5039,29,2777,155
90,5035,24,2786,155
91,5029,26,2789,156
92,5022,28,2794,156
93,5016,27,2800,157
94,5013,24,2806,157
95,5008,24,2810,158
96,5005,22,2815,158
97,5001,18,2822,159
98,5001,13,2827,159
99,4999,11,2830,160
100,4997,9,2834,160
101,4993,9,2837,161
102,4991,8,2840,161
103,4991,8,2840,161
104,4991,7,2841,161
105,4991,5,2843,161
106,4989,4,2846,161
107,4988,3,2848,161
108,4988,3,2848,161
109,4988,3,2848,161
110,4988,3,2848,161
111,4988,1,2850,161
112,4988,0,2851,161
