,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7997,3,0,0
2,7993,7,0,0
3,7984,16,0,0
4,7973,27,0,0
5,7965,34,1,0
6,7954,43,3,0
7,7936,57,7,0
8,7920,64,16,0
9,7903,70,27,0
10,7880,85,35,0
11,7852,102,46,0
12,7822,114,64,0
13,7787,133,80,0
14,7754,149,97,0
15,7719,161,120,0
16,7683,169,148,0
17,7644,178,178,0
18,7604,183,213,0
19,7558,196,246,0
20,7510,209,281,0
21,7463,220,317,0
22,7417,227,356,0
23,7372,232,396,0
24,7316,242,442,0
25,7249,261,490,0
26,7190,273,537,0
27,7130,287,583,0
28,7071,301,628,0
29,7011,305,684,0
30,6949,300,751,0
31,6878,312,810,0
32,6807,323,870,0
33,6740,331,929,0
34,6667,344,989,0
35,6587,362,1051,0
36,6511,367,1122,0
37,6425,382,1193,0
38,6342,398,1260,0
39,6252,415,1333,0
40,6160,427,1413,0
41,6072,439,1489,0
42,5975,450,1575,0
43,5882,460,1658,0
44,5787,465,1748,0
45,5685,472,1840,3
46,5588,480,1928,4
47,5486,483,2025,6
48,5399,477,2118,6
49,5301,480,2213,6
50,5234,448,2312,6
51,5197,389,2408,6
52,5168,318,2508,6
53,5146,253,2595,6
54,5125,176,2693,6
55,5108,126,2760,6
56,5087,109,2797,7
57,5067,100,2826,7
58,5050,95,2848,7
59,5034,90,2869,7
60,5012,95,2886,7
61,5002,85,2906,7
62,4994,73,2926,7
63,4986,64,2943,7
64,4973,61,2959,7
65,4964,48,2981,7
66,4955,47,2991,7
67,4946,48,2999,7
68,4936,50,3007,7
69,4930,43,3020,7
70,4924,40,3029,7
71,4917,38,3038,7
72,4911,35,3047,7
73,4903,33,3057,7
74,4898,32,3063,7
75,4897,27,3069,7
76,4895,22,3076,7
77,4893,18,3082,7
78,4891,12,3090,7
79,4888,10,3095,7
80,4887,10,3096,7
81,4885,10,3098,7
82,4882,11,3100,7
83,4878,13,3102,7
84,4870,18,3105,7
85,4867,20,3106,7
86,4866,19,3108,7
87,4865,17,3111,7
88,4862,16,3115,7
89,4860,10,3123,7
90,4859,8,3126,7
91,4858,8,3127,7
92,4858,7,3128,7
93,4857,5,3131,7
94,4856,4,3133,7
95,4856,3,3134,7
96,4856,2,3135,7
97,4856,2,3135,7
98,4856,1,3136,7
99,4856,0,3137,7
