,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,3,0,1
2,7984,6,0,10
3,7978,11,0,11
4,7963,18,0,19
5,7954,25,1,20
6,7936,34,3,27
7,7921,45,6,28
8,7894,59,11,36
9,7875,70,18,37
10,7853,79,26,42
11,7829,90,37,44
12,7800,101,51,48
13,7770,108,70,52
14,7738,119,88,55
15,7710,128,105,57
16,7674,136,127,63
17,7636,147,152,65
18,7593,160,178,69
19,7551,169,207,73
20,7514,177,233,76
21,7466,191,263,80
22,7419,198,299,84
23,7371,204,338,87
24,7315,218,376,91
25,7265,231,410,94
26,7210,239,454,97
27,7147,256,497,100
28,7092,264,542,102
29,7035,264,594,107
30,6985,266,641,108
31,6928,267,693,112
32,6881,254,753,112
33,6827,252,806,115
34,6785,242,858,115
35,6734,240,907,119
36,6685,236,960,119
37,6634,236,1007,123
38,6586,232,1058,124
39,6532,241,1100,127
40,6476,249,1147,128
41,6402,273,1196,129
42,6332,295,1243,130
43,6250,329,1290,131
44,6164,362,1341,133
45,6076,395,1396,133
46,5999,397,1469,135
47,5918,408,1538,136
48,5841,403,1619,137
49,5750,409,1703,138
50,5693,377,1791,139
51,5648,346,1866,140
52,5614,299,1946,141
53,5593,242,2022,143
54,5582,163,2112,143
55,5571,116,2168,145
56,5560,82,2212,146
57,5551,58,2245,146
58,5534,54,2264,148
59,5519,57,2275,149
60,5508,58,2284,150
61,5496,59,2294,151
62,5483,62,2303,152
63,5462,67,2318,153
64,5439,76,2332,153
65,5419,86,2342,153
66,5393,100,2353,154
67,5368,113,2365,154
68,5348,112,2385,155
69,5323,114,2408,155
70,5303,113,2428,156
71,5292,99,2453,156
72,5274,91,2478,157
73,5261,85,2497,157
74,5251,69,2522,158
75,5247,54,2541,158
76,5239,50,2552,159
77,5234,38,2569,159
78,5232,27,2582,159
79,5228,22,2591,159
80,5225,21,2595,159
81,5222,17,2602,159
82,5221,13,2607,159
83,5219,13,2609,159
84,5219,9,2613,159
85,5219,6,2616,159
86,5219,3,2619,159
87,5219,2,2620,159
88,5219,0,2622,159
