,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7993,4,0,3
2,7984,8,0,8
3,7973,16,0,11
4,7958,26,0,16
5,7944,36,1,19
6,7927,46,4,23
7,7909,56,8,27
8,7894,60,16,30
9,7873,66,26,35
10,7853,72,37,38
11,7825,81,50,44
12,7802,87,64,47
13,7772,100,76,52
14,7740,113,92,55
15,7708,125,109,58
16,7672,135,131,62
17,7628,156,151,65
18,7584,172,176,68
19,7540,184,205,71
20,7492,202,234,72
21,7447,211,266,76
22,7395,219,307,79
23,7345,228,348,79
24,7291,237,389,83
25,7239,240,436,85
26,7187,250,477,86
27,7127,258,526,89
28,7067,265,576,92
29,7013,269,626,92
30,6972,257,676,95
31,6937,238,727,98
32,6910,208,784,98
33,6878,181,841,100
34,6845,157,895,103
35,6814,148,933,105
36,6788,140,965,107
37,6752,146,992,110
38,6710,156,1022,112
39,6659,175,1052,114
40,6603,199,1081,117
41,6543,234,1105,118
42,6481,262,1138,119
43,6416,284,1178,122
44,6360,289,1227,124
45,6291,304,1280,125
46,6221,314,1339,126
47,6143,329,1400,128
48,6065,343,1462,130
49,5987,367,1516,130
50,5904,379,1584,133
51,5825,389,1653,133
52,5741,395,1729,135
53,5673,386,1805,136
54,5607,372,1883,138
55,5555,343,1963,139
56,5510,306,2042,142
57,5483,250,2124,143
58,5453,212,2191,144
59,5424,176,2255,145
60,5395,153,2306,146
61,5371,134,2348,147
62,5355,123,2374,148
63,5340,109,2403,148
64,5330,90,2431,149
65,5319,73,2459,149
66,5309,59,2482,150
67,5299,52,2497,152
68,5287,48,2512,153
69,5280,46,2521,153
70,5276,38,2532,154
71,5267,37,2541,155
72,5262,34,2549,155
73,5254,30,2560,156
74,5246,30,2567,157
75,5244,29,2570,157
76,5240,25,2578,157
77,5234,25,2583,158
78,5228,23,2590,159
79,5224,20,2597,159
80,5218,23,2599,160
81,5212,24,2603,161
82,5211,20,2608,161
83,5208,17,2613,162
84,5206,14,2617,163
85,5206,9,2622,163
86,5205,5,2627,163
87,5204,5,2628,163
88,5203,4,2630,163
89,5203,3,2631,163
90,5203,3,2631,163
91,5203,2,2632,163
92,5203,1,2633,163
93,5203,0,2634,163
