,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,2,0,2
2,7990,4,0,6
3,7979,9,0,12
4,7971,15,0,14
5,7961,21,1,17
6,7945,31,2,22
7,7932,39,4,25
8,7917,47,9,27
9,7893,58,15,34
10,7874,68,22,36
11,7851,75,33,41
12,7825,88,43,44
13,7796,100,56,48
14,7766,111,73,50
15,7733,123,90,54
16,7704,130,108,58
17,7672,135,131,62
18,7641,137,156,66
19,7609,139,184,68
20,7567,147,213,73
21,7525,161,238,76
22,7478,175,266,81
23,7430,195,293,82
24,7378,213,323,86
25,7327,225,360,88
26,7276,232,399,93
27,7220,245,441,94
28,7159,256,488,97
29,7100,263,536,101
30,7060,251,585,104
31,7016,245,631,108
32,6971,232,686,111
33,6925,217,744,114
34,6887,198,799,116
35,6856,190,836,118
36,6819,186,876,119
37,6778,183,918,121
38,6741,176,961,122
39,6693,186,997,124
40,6650,199,1026,125
41,6601,210,1062,127
42,6545,226,1101,128
43,6488,246,1137,129
44,6436,251,1183,130
45,6382,262,1225,131
46,6312,284,1272,132
47,6242,298,1327,133
48,6171,312,1383,134
49,6095,336,1434,135
50,6024,353,1487,136
51,5978,329,1556,137
52,5936,301,1625,138
53,5897,268,1695,140
54,5856,233,1770,141
55,5817,201,1840,142
56,5775,196,1885,144
57,5736,194,1926,144
58,5708,184,1963,145
59,5686,165,2003,146
60,5671,141,2041,147
61,5660,111,2081,148
62,5654,77,2120,149
63,5651,52,2147,150
64,5648,33,2168,151
65,5646,21,2182,151
66,5642,13,2192,153
67,5640,10,2197,153
68,5638,8,2199,155
69,5638,6,2201,155
70,5635,5,2203,157
71,5634,4,2205,157
72,5632,3,2207,158
73,5632,3,2207,158
74,5631,3,2207,159
75,5629,3,2208,160
76,5628,2,2209,161
77,5628,1,2210,161
78,5627,1,2210,162
79,5626,1,2210,163
80,5626,0,2211,163
