,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7991,6,0,3
2,7980,12,0,8
3,7967,20,0,13
4,7952,30,0,18
5,7936,41,1,22
6,7925,44,6,25
7,7908,50,12,30
8,7886,61,20,33
9,7864,69,30,37
10,7841,79,42,38
11,7816,91,50,43
12,7789,103,62,46
13,7760,109,81,50
14,7728,119,99,54
15,7694,128,121,57
16,7657,142,141,60
17,7621,153,165,61
18,7581,166,190,63
19,7538,179,218,65
20,7499,185,249,67
21,7460,187,283,70
22,7419,190,318,73
23,7369,200,356,75
24,7325,200,397,78
25,7282,203,434,81
26,7232,214,470,84
27,7174,230,508,88
28,7121,231,556,92
29,7065,244,597,94
30,7025,241,637,97
31,6986,230,684,100
32,6956,205,738,101
33,6918,192,787,103
34,6886,170,841,103
35,6850,167,878,105
36,6806,173,914,107
37,6758,190,943,109
38,6709,203,979,109
39,6651,227,1011,111
40,6589,255,1045,111
41,6522,279,1087,112
42,6449,306,1133,112
43,6366,339,1182,113
44,6279,369,1238,114
45,6178,408,1300,114
46,6075,443,1366,116
47,5977,467,1439,117
48,5870,490,1521,119
49,5768,506,1607,119
50,5681,490,1708,121
51,5607,462,1809,122
52,5537,434,1906,123
53,5471,394,2011,124
54,5413,349,2113,125
55,5348,328,2198,126
56,5296,305,2271,128
57,5255,277,2340,128
58,5221,245,2405,129
59,5190,219,2462,129
60,5161,183,2526,130
61,5136,158,2576,130
62,5117,135,2617,131
63,5100,119,2650,131
64,5084,103,2681,132
65,5071,88,2709,132
66,5059,75,2734,132
67,5048,68,2752,132
68,5033,65,2769,133
69,5020,63,2784,133
70,5010,60,2797,133
71,5000,58,2809,133
72,4995,52,2820,133
73,4992,41,2834,133
74,4990,30,2847,133
75,4987,22,2857,134
76,4985,14,2867,134
77,4982,11,2872,135
78,4981,9,2875,135
79,4979,8,2877,136
80,4979,6,2879,136
81,4977,5,2881,137
82,4976,4,2883,137
83,4975,3,2884,138
84,4974,2,2885,139
85,4974,2,2885,139
86,4974,1,2886,139
87,4974,0,2887,139
