,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7992,8,0,0
3,7987,13,0,0
4,7980,20,0,0
5,7966,33,1,0
6,7953,43,4,0
7,7936,56,8,0
8,7917,70,13,0
9,7896,84,20,0
10,7877,89,34,0
11,7858,95,47,0
12,7834,102,64,0
13,7805,112,83,0
14,7777,119,104,0
15,7752,125,123,0
16,7719,139,142,0
17,7678,156,166,0
18,7640,165,195,0
19,7602,175,223,0
20,7567,185,248,0
21,7529,190,281,0
22,7482,196,322,0
23,7435,205,360,0
24,7395,204,398,3
25,7357,206,433,4
26,7312,212,471,5
27,7264,213,518,5
28,7209,221,565,5
29,7148,245,602,5
30,7087,269,639,5
31,7022,290,683,5
32,6965,299,731,5
33,6898,311,786,5
34,6837,311,847,5
35,6764,323,908,5
36,6691,331,973,5
37,6605,360,1030,5
38,6529,369,1097,5
39,6445,392,1158,5
40,6364,400,1231,5
41,6277,414,1304,5
42,6195,410,1390,5
43,6112,415,1466,7
44,6038,405,1550,7
45,5954,408,1631,7
46,5869,406,1718,7
47,5778,414,1800,8
48,5686,424,1881,9
49,5596,440,1955,9
50,5516,436,2039,9
51,5471,394,2124,11
52,5438,336,2214,12
53,5407,275,2305,13
54,5382,210,2395,13
55,5363,149,2475,13
56,5344,125,2518,13
57,5323,114,2550,13
58,5308,99,2580,13
59,5292,90,2605,13
60,5275,88,2624,13
61,5265,79,2643,13
62,5256,66,2664,14
63,5251,56,2679,14
64,5244,47,2695,14
65,5234,37,2712,17
66,5222,38,2722,18
67,5210,41,2730,19
68,5195,51,2735,19
69,5183,56,2742,19
70,5168,63,2749,20
71,5155,65,2760,20
72,5144,65,2771,20
73,5128,66,2786,20
74,5112,69,2798,21
75,5093,74,2812,21
76,5077,77,2825,21
77,5061,82,2836,21
78,5044,83,2852,21
79,5027,85,2867,21
80,5007,86,2886,21
81,4992,85,2902,21
82,4971,90,2918,21
83,4958,86,2935,21
84,4950,77,2952,21
85,4945,62,2972,21
86,4941,51,2987,21
87,4937,34,3008,21
88,4931,27,3021,21
89,4927,23,3029,21
90,4921,24,3034,21
91,4915,26,3038,21
92,4908,29,3042,21
93,4899,32,3048,21
94,4895,32,3052,21
95,4890,31,3058,21
96,4883,32,3064,21
97,4877,31,3071,21
98,4872,27,3080,21
99,4865,30,3084,21
100,4860,30,3089,21
101,4857,26,3096,21
102,4853,24,3102,21
103,4848,24,3107,21
104,4845,20,3114,21
105,4840,20,3119,21
106,4832,25,3122,21
107,4826,27,3126,21
108,4821,27,3131,21
109,4816,29,3134,21
110,4811,29,3139,21
111,4809,23,3147,21
112,4805,21,3153,21
113,4804,17,3158,21
114,4801,15,3163,21
115,4796,15,3168,21
116,4793,16,3170,21
117,4791,14,3174,21
118,4788,16,3175,21
119,4785,16,3178,21
120,4782,14,3183,21
121,4781,12,3186,21
122,4781,10,3188,21
123,4781,7,3191,21
124,4781,4,3194,21
125,4781,1,3197,21
126,4781,0,3198,21
