,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7992,8,0,0
3,7986,14,0,0
4,7978,22,0,0
5,7968,31,1,0
6,7957,39,4,0
7,7944,48,8,0
8,7935,51,14,0
9,7921,57,22,0
10,7903,65,32,0
11,7879,78,43,0
12,7851,93,56,0
13,7817,118,65,0
14,7787,134,79,0
15,7759,144,97,0
16,7728,151,121,0
17,7687,164,149,0
18,7650,167,183,0
19,7612,175,213,0
20,7567,192,241,0
21,7531,197,272,0
22,7487,200,313,0
23,7447,203,350,0
24,7407,205,388,0
25,7357,210,433,0
26,7305,226,469,0
27,7253,234,513,0
28,7193,254,553,0
29,7144,263,593,0
30,7081,276,643,0
31,7007,298,695,0
32,6936,317,747,0
33,6874,319,807,0
34,6811,331,856,2
35,6740,338,919,3
36,6670,333,993,4
37,6607,325,1064,4
38,6527,343,1126,4
39,6442,367,1187,4
40,6351,388,1257,4
41,6263,404,1326,7
42,6188,415,1389,8
43,6111,411,1469,9
44,6027,410,1554,9
45,5939,407,1645,9
46,5847,414,1730,9
47,5735,452,1804,9
48,5611,499,1880,10
49,5499,526,1964,11
50,5431,506,2052,11
51,5385,460,2144,11
52,5348,385,2256,11
53,5316,294,2379,11
54,5293,206,2490,11
55,5271,160,2558,11
56,5260,125,2604,11
57,5241,107,2641,11
58,5222,94,2673,11
59,5207,86,2696,11
60,5195,74,2718,13
61,5184,74,2729,13
62,5174,64,2748,14
63,5162,57,2767,14
64,5155,49,2782,14
65,5147,47,2792,14
66,5141,42,2803,14
67,5136,38,2812,14
68,5132,30,2824,14
69,5126,29,2831,14
70,5120,27,2839,14
71,5115,26,2845,14
72,5109,27,2850,14
73,5103,29,2854,14
74,5098,28,2860,14
75,5094,26,2866,14
76,5092,23,2871,14
77,5090,19,2877,14
78,5089,14,2883,14
79,5089,9,2888,14
80,5088,6,2892,14
81,5086,6,2894,14
82,5085,5,2896,14
83,5085,4,2897,14
84,5085,4,2897,14
85,5083,5,2898,14
86,5082,4,2900,14
87,5082,3,2901,14
88,5082,3,2901,14
89,5081,4,2901,14
90,5080,3,2903,14
91,5079,3,2904,14
92,5079,3,2904,14
93,5078,4,2904,14
94,5078,3,2905,14
95,5078,2,2906,14
96,5078,1,2907,14
97,5078,1,2907,14
98,5078,0,2908,14
