,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7995,5,0,0
2,7991,9,0,0
3,7986,14,0,0
4,7978,22,0,0
5,7962,37,1,0
6,7943,52,5,0
7,7924,67,9,0
8,7907,79,14,0
9,7892,86,22,0
10,7873,89,38,0
11,7853,90,57,0
12,7828,96,76,0
13,7805,102,93,0
14,7780,112,108,0
15,7753,120,127,0
16,7720,133,147,0
17,7680,148,172,0
18,7644,161,195,0
19,7605,175,220,0
20,7565,188,247,0
21,7526,194,280,0
22,7488,192,320,0
23,7449,195,356,0
24,7400,205,395,0
25,7345,220,435,0
26,7289,237,474,0
27,7234,254,512,0
28,7176,273,551,0
29,7106,294,600,0
30,7041,304,655,0
31,6970,319,711,0
32,6905,329,766,0
33,6834,342,824,0
34,6762,344,894,0
35,6686,355,959,0
36,6615,355,1030,0
37,6532,373,1095,0
38,6451,383,1166,0
39,6374,388,1238,0
40,6297,388,1314,1
41,6217,397,1385,1
42,6136,394,1468,2
43,6055,390,1549,6
44,5966,401,1626,7
45,5871,418,1702,9
46,5785,423,1782,10
47,5696,432,1862,10
48,5600,449,1939,12
49,5499,461,2027,13
50,5427,440,2120,13
51,5380,402,2205,13
52,5343,350,2294,13
53,5303,296,2388,13
54,5260,239,2488,13
55,5236,191,2560,13
56,5218,162,2607,13
57,5199,144,2644,13
58,5179,124,2684,13
59,5159,101,2727,13
60,5141,95,2751,13
61,5127,91,2769,13
62,5111,88,2788,13
63,5099,80,2808,13
64,5090,69,2828,13
65,5079,62,2846,13
66,5070,57,2860,13
67,5062,49,2876,13
68,5055,44,2888,13
69,5050,40,2897,13
70,5045,34,2908,13
71,5038,32,2917,13
72,5031,31,2925,13
73,5021,34,2932,13
74,5019,31,2937,13
75,5016,29,2942,13
76,5013,25,2949,13
77,5012,19,2956,13
78,5008,13,2966,13
79,5006,13,2968,13
80,5005,11,2971,13
81,5001,12,2974,13
82,4999,13,2975,13
83,4997,11,2979,13
84,4995,11,2981,13
85,4993,12,2982,13
86,4991,10,2986,13
87,4990,9,2988,13
88,4990,7,2990,13
89,4990,5,2992,13
90,4990,3,2994,13
91,4990,1,2996,13
92,4990,0,2997,13
