,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7993,7,0,0
3,7988,12,0,0
4,7983,17,0,0
5,7977,22,1,0
6,7967,29,4,0
7,7954,39,7,0
8,7936,52,12,0
9,7919,64,17,0
10,7897,80,23,0
11,7873,94,33,0
12,7851,103,46,0
13,7822,114,64,0
14,7792,125,81,2
15,7766,129,103,2
16,7743,126,127,4
17,7716,130,149,5
18,7683,134,178,5
19,7651,138,206,5
20,7614,149,232,5
21,7586,156,253,5
22,7553,163,279,5
23,7521,162,312,5
24,7485,166,344,5
25,7445,169,381,5
26,7408,178,409,5
27,7367,186,442,5
28,7321,200,474,5
29,7276,209,510,5
30,7223,222,550,5
31,7169,239,587,5
32,7107,260,628,5
33,7042,279,674,5
34,6977,299,719,5
35,6918,305,772,5
36,6848,321,826,5
37,6784,323,888,5
38,6710,332,953,5
39,6640,337,1018,5
40,6566,352,1077,5
41,6498,350,1147,5
42,6426,358,1211,5
43,6351,356,1285,8
44,6270,366,1355,9
45,6185,376,1429,10
46,6102,391,1497,10
47,6022,399,1569,10
48,5931,418,1641,10
49,5844,425,1721,10
50,5785,400,1805,10
51,5751,351,1888,10
52,5722,300,1968,10
53,5702,229,2059,10
54,5686,158,2146,10
55,5671,112,2205,12
56,5653,96,2239,12
57,5635,85,2268,12
58,5618,81,2288,13
59,5603,79,2304,14
60,5589,79,2317,15
61,5577,72,2335,16
62,5567,64,2353,16
63,5561,53,2369,17
64,5558,42,2383,17
65,5554,33,2396,17
66,5549,27,2407,17
67,5547,19,2417,17
68,5544,17,2422,17
69,5540,18,2425,17
70,5535,19,2429,17
71,5529,20,2434,17
72,5522,25,2436,17
73,5512,31,2439,18
74,5502,37,2443,18
75,5489,44,2448,19
76,5483,44,2454,19
77,5481,39,2461,19
78,5481,30,2470,19
79,5480,21,2480,19
80,5479,10,2492,19
81,5479,4,2498,19
82,5479,2,2500,19
83,5479,2,2500,19
84,5479,1,2501,19
85,5479,0,2502,19
