,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7995,5,0,0
2,7989,11,0,0
3,7981,19,0,0
4,7975,25,0,0
5,7967,32,1,0
6,7957,38,5,0
7,7941,48,11,0
8,7926,55,19,0
9,7909,66,25,0
10,7887,80,33,0
11,7862,95,43,0
12,7836,105,59,0
13,7809,117,74,0
14,7785,124,91,0
15,7752,135,113,0
16,7713,149,138,0
17,7678,158,164,0
18,7638,171,191,0
19,7599,186,215,0
20,7554,195,248,3
21,7521,189,287,3
22,7480,195,322,3
23,7434,201,362,3
24,7398,198,401,3
25,7353,201,443,3
26,7302,219,476,3
27,7254,226,517,3
28,7202,232,563,3
29,7150,248,599,3
30,7085,268,644,3
31,7019,283,695,3
32,6947,307,743,3
33,6880,322,795,3
34,6823,327,847,3
35,6766,318,912,4
36,6702,315,978,5
37,6632,312,1050,6
38,6554,323,1117,6
39,6470,350,1174,6
40,6390,374,1230,6
41,6310,391,1293,6
42,6225,407,1362,6
43,6141,413,1440,6
44,6050,420,1524,6
45,5954,436,1604,6
46,5858,452,1684,6
47,5755,470,1769,6
48,5655,486,1853,6
49,5554,496,1944,6
50,5509,445,2040,6
51,5474,384,2136,6
52,5448,307,2239,6
53,5420,235,2339,6
54,5403,151,2440,6
55,5387,122,2485,6
56,5370,104,2520,6
57,5353,95,2546,6
58,5338,82,2574,6
59,5324,79,2591,6
60,5311,76,2607,6
61,5296,74,2624,6
62,5286,67,2641,6
63,5280,58,2656,6
64,5270,54,2670,6
65,5266,45,2683,6
66,5260,36,2698,6
67,5255,31,2708,6
68,5251,29,2714,6
69,5250,20,2724,6
70,5248,18,2728,6
71,5246,14,2734,6
72,5241,14,2739,6
73,5237,14,2743,6
74,5231,19,2744,6
75,5228,20,2746,6
76,5225,21,2748,6
77,5220,21,2753,6
78,5219,18,2757,6
79,5219,12,2763,6
80,5217,11,2766,6
81,5214,11,2769,6
82,5214,6,2774,6
83,5213,6,2775,6
84,5213,6,2775,6
85,5211,6,2777,6
86,5209,5,2780,6
87,5207,7,2780,6
88,5207,6,2781,6
89,5207,6,2781,6
90,5207,4,2783,6
91,5206,3,2785,6
92,5206,1,2787,6
93,5206,1,2787,6
94,5206,1,2787,6
95,5206,1,2787,6
96,5206,0,2788,6
