,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7992,3,0,5
2,7984,6,0,10
3,7978,9,0,13
4,7970,14,0,16
5,7960,21,1,18
6,7947,29,3,21
7,7935,34,6,25
8,7924,39,9,28
9,7915,40,14,31
10,7903,41,22,34
11,7888,44,32,36
12,7871,50,40,39
13,7845,66,48,41
14,7821,83,54,42
15,7791,101,63,45
16,7753,121,76,50
17,7718,141,90,51
18,7684,147,114,55
19,7645,161,137,57
20,7601,174,164,61
21,7567,173,197,63
22,7523,179,231,67
23,7475,196,261,68
24,7424,205,298,73
25,7381,207,338,74
26,7334,221,370,75
27,7274,236,410,80
28,7213,250,457,80
29,7151,262,503,84
30,7097,273,545,85
31,7052,269,591,88
32,7008,258,646,88
33,6965,237,707,91
34,6923,221,765,91
35,6883,205,818,94
36,6837,209,860,94
37,6787,212,904,97
38,6737,222,944,97
39,6681,234,986,99
40,6630,248,1023,99
41,6569,261,1069,101
42,6511,271,1116,102
43,6449,282,1166,103
44,6389,287,1220,104
45,6333,291,1271,105
46,6279,285,1330,106
47,6223,284,1387,106
48,6159,285,1448,108
49,6100,285,1507,108
50,6050,278,1562,110
51,6021,254,1615,110
52,5999,218,1671,112
53,5979,176,1733,112
54,5960,135,1792,113
55,5939,107,1840,114
56,5927,89,1869,115
57,5918,77,1889,116
58,5910,64,1909,117
59,5901,55,1927,117
60,5888,47,1947,118
61,5880,43,1958,119
62,5870,44,1966,120
63,5859,48,1973,120
64,5844,52,1982,122
65,5831,53,1994,122
66,5814,61,2001,124
67,5799,67,2010,124
68,5783,71,2021,125
69,5765,75,2034,126
70,5744,83,2047,126
71,5724,86,2062,128
72,5699,96,2077,128
73,5673,106,2092,129
74,5648,113,2109,130
75,5625,114,2130,131
76,5595,125,2148,132
77,5560,134,2173,133
78,5528,140,2198,134
79,5499,144,2222,135
80,5473,147,2244,136
81,5445,146,2273,136
82,5426,130,2307,137
83,5411,114,2338,137
84,5400,96,2366,138
85,5390,81,2391,138
86,5378,65,2419,138
87,5365,59,2437,139
88,5353,56,2452,139
89,5346,52,2462,140
90,5338,50,2472,140
91,5332,43,2484,141
92,5328,35,2496,141
93,5326,25,2508,141
94,5322,22,2514,142
95,5319,17,2522,142
96,5316,14,2527,143
97,5315,11,2531,143
98,5314,9,2533,144
99,5314,6,2536,144
100,5314,3,2539,144
101,5314,1,2541,144
102,5314,0,2542,144
