,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7992,4,0,4
2,7982,10,0,8
3,7971,16,0,13
4,7957,27,0,16
5,7939,39,1,21
6,7927,46,4,23
7,7914,50,10,26
8,7899,57,16,28
9,7878,63,27,32
10,7858,68,40,34
11,7833,81,50,36
12,7803,99,60,38
13,7765,119,73,43
14,7733,133,90,44
15,7695,150,108,47
16,7664,156,131,49
17,7627,163,159,51
18,7600,155,192,53
19,7568,154,223,55
20,7531,155,258,56
21,7490,165,287,58
22,7439,178,322,61
23,7388,203,347,62
24,7332,227,377,64
25,7279,241,413,67
26,7228,252,452,68
27,7169,261,500,70
28,7112,267,550,71
29,7049,275,604,72
30,6998,274,654,74
31,6948,272,704,76
32,6913,249,761,77
33,6870,234,817,79
34,6825,215,879,81
35,6780,210,928,82
36,6733,207,976,84
37,6679,226,1010,85
38,6632,231,1051,86
39,6590,229,1094,87
40,6543,231,1138,88
41,6497,232,1183,88
42,6444,231,1236,89
43,6392,236,1282,90
44,6339,248,1323,90
45,6289,251,1369,91
46,6223,271,1415,91
47,6146,296,1467,91
48,6068,322,1518,92
49,5985,352,1571,92
50,5921,367,1620,92
51,5869,352,1686,93
52,5826,318,1763,93
53,5781,286,1840,93
54,5733,250,1923,94
55,5689,230,1987,94
56,5636,231,2038,95
57,5577,247,2081,95
58,5523,255,2126,96
59,5474,257,2173,96
60,5420,266,2217,97
61,5377,257,2269,97
62,5337,236,2328,99
63,5292,227,2381,100
64,5244,224,2430,102
65,5203,212,2483,102
66,5161,210,2526,103
67,5113,218,2564,105
68,5075,211,2608,106
69,5032,207,2654,107
70,4981,217,2695,107
71,4930,226,2736,108
72,4893,217,2782,108
73,4864,207,2819,110
74,4833,196,2861,110
75,4812,166,2912,110
76,4793,135,2962,110
77,4780,111,2999,110
78,4767,96,3026,111
79,4755,77,3057,111
80,4745,66,3078,111
81,4733,58,3097,112
82,4726,51,3110,113
83,4717,47,3122,114
84,4710,41,3134,115
85,4706,35,3144,115
86,4701,28,3155,116
87,4694,28,3161,117
88,4684,29,3169,118
89,4674,32,3175,119
90,4660,41,3179,120
91,4651,46,3183,120
92,4638,52,3189,121
93,4627,54,3198,121
94,4616,56,3207,121
95,4607,52,3220,121
96,4596,54,3229,121
97,4587,51,3241,121
98,4577,49,3252,122
99,4568,47,3263,122
100,4558,47,3272,123
101,4551,42,3283,124
102,4544,40,3292,124
103,4541,34,3301,124
104,4536,30,3310,124
105,4531,26,3319,124
106,4523,28,3325,124
107,4515,29,3332,124
108,4507,34,3335,124
109,4499,36,3340,125
110,4496,34,3345,125
111,4495,27,3353,125
112,4495,19,3361,125
113,4495,11,3369,125
114,4495,4,3376,125
115,4495,1,3379,125
116,4495,0,3380,125
