,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7989,3,0,8
2,7984,7,0,9
3,7970,14,0,16
4,7963,20,0,17
5,7949,29,1,21
6,7939,35,3,23
7,7926,42,7,25
8,7908,51,14,27
9,7886,63,20,31
10,7863,73,30,34
11,7837,88,38,37
12,7813,99,49,39
13,7786,107,65,42
14,7756,115,83,46
15,7729,119,103,49
16,7702,120,126,52
17,7669,131,148,52
18,7627,145,172,56
19,7589,156,198,57
20,7547,172,222,59
21,7505,186,246,63
22,7467,191,279,63
23,7420,197,317,66
24,7378,200,354,68
25,7332,205,394,69
26,7277,218,432,73
27,7223,231,470,76
28,7172,236,514,78
29,7116,248,554,82
30,7072,247,599,82
31,7032,233,650,85
32,6994,218,701,87
33,6954,208,750,88
34,6922,186,802,90
35,6885,176,846,93
36,6846,178,883,93
37,6808,179,919,94
38,6762,183,958,97
39,6717,197,988,98
40,6668,210,1022,100
41,6607,230,1061,102
42,6545,253,1098,104
43,6485,269,1141,105
44,6417,290,1185,108
45,6350,309,1232,109
46,6281,317,1291,111
47,6214,322,1351,113
48,6154,322,1410,114
49,6087,323,1475,115
50,6045,297,1541,117
51,6010,263,1608,119
52,5979,228,1673,120
53,5950,196,1732,122
54,5928,152,1798,122
55,5907,131,1838,124
56,5896,109,1871,124
57,5891,83,1901,125
58,5885,62,1928,125
59,5881,42,1950,127
60,5874,28,1969,129
61,5866,23,1980,131
62,5863,21,1984,132
63,5859,17,1990,134
64,5858,16,1992,134
65,5854,14,1997,135
66,5852,9,2003,136
67,5849,9,2005,137
68,5849,7,2007,137
69,5845,8,2008,139
70,5843,6,2011,140
71,5840,6,2012,142
72,5840,4,2014,142
73,5837,5,2014,144
74,5836,3,2016,145
75,5834,2,2017,147
76,5834,1,2018,147
77,5832,1,2018,149
78,5832,0,2019,149
