,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7991,9,0,0
3,7984,16,0,0
4,7975,25,0,0
5,7964,35,1,0
6,7952,44,4,0
7,7939,52,9,0
8,7924,60,16,0
9,7905,70,25,0
10,7889,75,36,0
11,7870,82,48,0
12,7846,93,61,0
13,7817,107,76,0
14,7787,118,95,0
15,7758,131,111,0
16,7723,147,130,0
17,7693,153,154,0
18,7663,154,183,0
19,7632,154,213,1
20,7594,162,242,2
21,7553,167,277,3
22,7506,184,307,3
23,7460,200,337,3
24,7415,215,367,3
25,7373,220,404,3
26,7326,227,444,3
27,7263,243,491,3
28,7206,254,537,3
29,7141,274,582,3
30,7075,297,624,4
31,7017,308,671,4
32,6948,312,734,6
33,6876,327,791,6
34,6810,328,856,6
35,6750,323,921,6
36,6678,337,979,6
37,6588,357,1046,9
38,6502,368,1118,12
39,6419,382,1184,15
40,6341,400,1244,15
41,6261,408,1316,15
42,6186,394,1403,17
43,6099,398,1486,17
44,6012,405,1566,17
45,5937,402,1644,17
46,5845,414,1724,17
47,5737,449,1797,17
48,5623,476,1884,17
49,5518,494,1971,17
50,5459,478,2046,17
51,5419,426,2138,17
52,5391,346,2246,17
53,5361,262,2360,17
54,5332,186,2465,17
55,5309,150,2524,17
56,5285,134,2564,17
57,5267,124,2592,17
58,5249,112,2622,17
59,5232,100,2651,17
60,5215,94,2674,17
61,5201,84,2698,17
62,5187,80,2716,17
63,5179,70,2734,17
64,5171,61,2751,17
65,5160,55,2768,17
66,5149,52,2782,17
67,5140,47,2796,17
68,5129,50,2804,17
69,5116,55,2812,17
70,5105,55,2823,17
71,5097,52,2834,17
72,5090,50,2843,17
73,5082,47,2854,17
74,5079,37,2867,17
75,5072,33,2878,17
76,5068,29,2886,17
77,5067,23,2893,17
78,5066,16,2901,17
79,5065,14,2904,17
80,5063,9,2911,17
81,5058,10,2915,17
82,5055,12,2916,17
83,5054,12,2917,17
84,5053,12,2918,17
85,5052,11,2920,17
86,5051,7,2925,17
87,5051,4,2928,17
88,5050,4,2929,17
89,5050,3,2930,17
90,5050,2,2931,17
91,5050,1,2932,17
92,5050,1,2932,17
93,5050,0,2933,17
