,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7993,5,0,2
2,7983,11,0,6
3,7969,19,0,12
4,7956,29,0,15
5,7939,39,1,21
6,7921,50,5,24
7,7904,57,11,28
8,7883,66,19,32
9,7861,73,29,37
10,7841,81,40,38
11,7810,93,55,42
12,7778,112,68,42
13,7742,127,85,46
14,7708,143,102,47
15,7671,160,121,48
16,7636,166,148,50
17,7599,170,180,51
18,7561,173,212,54
19,7520,180,245,55
20,7479,183,281,57
21,7432,193,314,61
22,7392,197,350,61
23,7332,218,385,65
24,7277,231,425,67
25,7231,237,464,68
26,7186,236,507,71
27,7137,242,547,74
28,7086,235,603,76
29,7030,235,656,79
30,6989,228,701,82
31,6951,223,743,83
32,6908,219,789,84
33,6861,215,838,86
34,6807,214,891,88
35,6754,229,929,88
36,6684,260,966,90
37,6612,289,1008,91
38,6532,324,1053,91
39,6449,353,1105,93
40,6361,387,1158,94
41,6276,404,1226,94
42,6189,419,1297,95
43,6093,435,1377,95
44,6002,444,1458,96
45,5911,447,1545,97
46,5805,467,1630,98
47,5699,486,1716,99
48,5587,501,1812,100
49,5467,530,1902,101
50,5364,542,1992,102
51,5307,493,2097,103
52,5268,427,2202,103
53,5237,345,2313,105
54,5219,244,2432,105
55,5199,160,2534,107
56,5186,116,2590,108
57,5171,91,2629,109
58,5155,77,2658,110
59,5135,77,2676,112
60,5122,72,2694,112
61,5108,73,2706,113
62,5098,69,2720,113
63,5085,66,2735,114
64,5073,60,2753,114
65,5063,56,2766,115
66,5053,53,2779,115
67,5038,57,2789,116
68,5027,56,2801,116
69,5017,54,2813,116
70,5007,54,2822,117
71,4998,52,2832,118
72,4990,46,2846,118
73,4984,40,2857,119
74,4980,33,2867,120
75,4978,26,2876,120
76,4973,22,2884,121
77,4971,15,2892,122
78,4970,11,2897,122
79,4967,11,2900,122
80,4964,11,2902,123
81,4961,9,2906,124
82,4959,10,2907,124
83,4955,12,2908,125
84,4948,15,2911,126
85,4944,17,2913,126
86,4942,16,2915,127
87,4939,16,2917,128
88,4936,16,2920,128
89,4933,13,2926,128
90,4930,11,2930,129
91,4926,14,2931,129
92,4923,15,2933,129
93,4921,14,2936,129
94,4919,13,2939,129
95,4917,13,2941,129
96,4915,11,2945,129
97,4913,10,2948,129
98,4912,9,2950,129
99,4911,8,2952,129
100,4911,6,2954,129
101,4910,5,2956,129
102,4910,3,2958,129
103,4910,2,2959,129
104,4910,1,2960,129
105,4910,1,2960,129
106,4910,0,2961,129
