,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7995,3,0,2
2,7986,7,0,7
3,7973,15,0,12
4,7961,23,0,16
5,7946,32,1,21
6,7928,44,3,25
7,7908,54,7,31
8,7889,62,15,34
9,7865,72,23,40
10,7847,78,33,42
11,7823,83,47,47
12,7795,95,61,49
13,7765,104,77,54
14,7736,114,95,55
15,7710,123,111,56
16,7677,135,130,58
17,7646,137,156,61
18,7615,143,181,61
19,7580,146,209,65
20,7541,158,234,67
21,7504,159,265,72
22,7464,170,293,73
23,7422,175,324,79
24,7382,183,355,80
25,7329,196,392,83
26,7273,217,424,86
27,7219,228,463,90
28,7169,241,499,91
29,7117,252,538,93
30,7084,232,588,96
31,7065,198,641,96
32,7051,160,691,98
33,7036,125,740,99
34,7019,91,790,100
35,7001,78,820,101
36,6979,80,839,102
37,6950,96,851,103
38,6916,114,865,105
39,6875,139,881,105
40,6823,172,898,107
41,6766,207,919,108
42,6706,238,947,109
43,6636,275,979,110
44,6565,305,1020,110
45,6500,318,1070,112
46,6415,347,1126,112
47,6322,379,1185,114
48,6227,404,1254,115
49,6133,427,1325,115
50,6060,435,1388,117
51,5992,417,1473,118
52,5937,381,1564,118
53,5877,345,1658,120
54,5831,297,1752,120
55,5795,261,1823,121
56,5765,223,1890,122
57,5735,197,1945,123
58,5711,162,2003,124
59,5692,134,2049,125
60,5688,103,2084,125
61,5686,75,2113,126
62,5685,47,2142,126
63,5681,27,2165,127
64,5679,11,2183,127
65,5677,8,2187,128
66,5674,10,2188,128
67,5669,13,2189,129
68,5665,14,2192,129
69,5662,15,2194,129
70,5655,20,2195,130
71,5650,22,2198,130
72,5647,21,2202,130
73,5643,20,2206,131
74,5642,18,2209,131
75,5641,12,2215,132
76,5641,7,2220,132
77,5640,4,2223,133
78,5638,3,2226,133
79,5635,5,2227,133
80,5629,10,2227,134
81,5626,13,2227,134
82,5622,16,2227,135
83,5620,16,2229,135
84,5615,17,2232,136
85,5613,14,2237,136
86,5606,17,2240,137
87,5601,19,2243,137
88,5596,22,2245,137
89,5591,23,2249,137
90,5585,26,2251,138
91,5582,23,2257,138
92,5579,20,2262,139
93,5578,16,2267,139
94,5577,12,2272,139
95,5576,7,2277,140
96,5576,4,2280,140
97,5575,2,2282,141
98,5575,1,2283,141
99,5575,0,2284,141
