,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7995,4,0,1
2,7985,9,0,6
3,7977,14,0,9
4,7966,20,0,14
5,7954,26,1,19
6,7940,34,4,22
7,7920,44,9,27
8,7902,53,14,31
9,7877,68,20,35
10,7854,82,27,37
11,7829,92,38,41
12,7801,102,53,44
13,7771,115,67,47
14,7740,120,88,52
15,7711,126,109,54
16,7681,131,130,58
17,7646,139,155,60
18,7602,152,182,64
19,7561,166,208,65
20,7509,187,235,69
21,7466,203,261,70
22,7426,207,294,73
23,7377,214,334,75
24,7322,227,374,77
25,7273,227,422,78
26,7215,240,464,81
27,7165,252,501,82
28,7106,261,548,85
29,7049,264,601,86
30,7001,261,649,89
31,6966,241,704,89
32,6929,227,753,91
33,6897,203,809,91
34,6855,186,865,94
35,6813,182,910,95
36,6773,185,945,97
37,6729,193,980,98
38,6680,208,1012,100
39,6628,220,1051,101
40,6576,229,1092,103
41,6515,251,1130,104
42,6460,262,1173,105
43,6403,271,1220,106
44,6356,265,1271,108
45,6301,268,1321,110
46,6232,275,1381,112
47,6166,286,1435,113
48,6102,291,1491,116
49,6036,312,1536,116
50,5990,302,1589,119
51,5957,267,1656,120
52,5932,225,1721,122
53,5915,180,1782,123
54,5902,126,1848,124
55,5891,93,1891,125
56,5884,66,1923,127
57,5879,47,1946,128
58,5874,34,1962,130
59,5870,25,1974,131
60,5864,19,1984,133
61,5860,17,1989,134
62,5857,15,1993,135
63,5852,16,1996,136
64,5848,16,1999,137
65,5844,15,2003,138
66,5840,15,2006,139
67,5838,15,2008,139
68,5835,13,2012,140
69,5832,12,2015,141
70,5829,11,2018,142
71,5825,11,2021,143
72,5819,13,2023,145
73,5816,14,2025,145
74,5813,13,2027,147
75,5811,12,2029,148
76,5809,10,2032,149
77,5806,8,2036,150
78,5805,6,2039,150
79,5801,8,2040,151
80,5799,8,2041,152
81,5797,8,2042,153
82,5795,7,2044,154
83,5793,6,2045,156
84,5792,4,2048,156
85,5790,5,2049,156
86,5787,5,2050,158
87,5787,4,2051,158
88,5787,4,2051,158
89,5785,3,2052,160
90,5784,1,2054,161
91,5784,0,2055,161
