,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7997,3,0,0
2,7994,6,0,0
3,7989,11,0,0
4,7982,18,0,0
5,7969,30,1,0
6,7957,40,3,0
7,7943,51,6,0
8,7930,59,11,0
9,7917,65,18,0
10,7904,65,31,0
11,7887,70,43,0
12,7861,82,57,0
13,7833,97,70,0
14,7803,114,83,0
15,7772,132,96,0
16,7738,146,113,3
17,7705,153,139,3
18,7673,157,167,3
19,7636,163,197,4
20,7596,172,228,4
21,7553,180,259,8
22,7509,191,292,8
23,7460,207,324,9
24,7399,231,360,10
25,7338,252,400,10
26,7278,272,439,11
27,7220,286,483,11
28,7166,292,531,11
29,7101,297,591,11
30,7042,295,652,11
31,6979,299,711,11
32,6914,306,769,11
33,6838,328,823,11
34,6761,340,888,11
35,6680,362,947,11
36,6602,377,1010,11
37,6527,387,1075,11
38,6443,395,1151,11
39,6355,406,1228,11
40,6270,409,1309,12
41,6191,409,1387,13
42,6113,412,1462,13
43,6039,402,1546,13
44,5956,396,1634,14
45,5859,407,1718,16
46,5761,427,1796,16
47,5664,446,1874,16
48,5562,474,1948,16
49,5464,490,2030,16
50,5410,449,2125,16
51,5359,401,2223,17
52,5314,349,2320,17
53,5283,278,2422,17
54,5254,209,2520,17
55,5237,172,2574,17
56,5227,132,2624,17
57,5212,102,2669,17
58,5196,87,2700,17
59,5183,71,2729,17
60,5165,72,2746,17
61,5154,73,2756,17
62,5143,69,2771,17
63,5135,61,2787,17
64,5130,53,2800,17
65,5123,42,2818,17
66,5117,37,2829,17
67,5110,33,2840,17
68,5103,32,2848,17
69,5099,31,2853,17
70,5095,28,2860,17
71,5092,25,2866,17
72,5090,20,2873,17
73,5088,15,2880,17
74,5086,13,2884,17
75,5085,10,2888,17
76,5083,9,2891,17
77,5082,8,2893,17
78,5080,8,2895,17
79,5078,8,2897,17
80,5076,9,2898,17
81,5072,11,2900,17
82,5071,11,2901,17
83,5071,9,2903,17
84,5070,8,2905,17
85,5069,7,2907,17
86,5069,3,2911,17
87,5069,2,2912,17
88,5069,2,2912,17
89,5069,1,2913,17
90,5069,0,2914,17
