,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7993,7,0,0
3,7988,12,0,0
4,7980,20,0,0
5,7971,28,1,0
6,7960,36,4,0
7,7946,47,7,0
8,7932,56,12,0
9,7908,72,20,0
10,7880,91,29,0
11,7859,101,40,0
12,7831,115,54,0
13,7803,129,68,0
14,7776,132,92,0
15,7743,137,120,0
16,7714,145,141,0
17,7677,154,169,0
18,7644,159,197,0
19,7605,171,224,0
20,7567,176,257,0
21,7525,187,286,2
22,7481,192,323,4
23,7435,205,356,4
24,7392,209,395,4
25,7344,219,433,4
26,7287,236,473,4
27,7227,254,515,4
28,7177,255,561,7
29,7121,266,604,9
30,7057,281,652,10
31,6994,284,709,13
32,6930,286,769,15
33,6870,295,816,19
34,6807,303,870,20
35,6738,309,933,20
36,6661,325,993,21
37,6585,339,1055,21
38,6504,364,1111,21
39,6424,381,1173,22
40,6337,398,1242,23
41,6250,408,1318,24
42,6168,414,1394,24
43,6081,420,1475,24
44,5996,426,1554,24
45,5907,429,1640,24
46,5805,445,1726,24
47,5706,462,1808,24
48,5607,474,1895,24
49,5501,495,1980,24
50,5440,467,2069,24
51,5401,404,2171,24
52,5365,341,2270,24
53,5338,269,2369,24
54,5317,184,2475,24
55,5300,140,2536,24
56,5282,119,2575,24
57,5263,102,2611,24
58,5246,92,2638,24
59,5229,88,2659,24
60,5215,85,2676,24
61,5205,77,2694,24
62,5198,65,2713,24
63,5184,62,2730,24
64,5173,56,2747,24
65,5161,54,2761,24
66,5145,60,2771,24
67,5124,74,2778,24
68,5099,85,2792,24
69,5089,84,2803,24
70,5079,82,2815,24
71,5062,83,2831,24
72,5054,70,2852,24
73,5043,56,2877,24
74,5031,58,2887,24
75,5019,60,2897,24
76,5011,51,2914,24
77,5004,50,2922,24
78,4998,45,2933,24
79,4992,39,2945,24
80,4988,31,2957,24
81,4983,28,2965,24
82,4979,25,2972,24
83,4976,22,2978,24
84,4974,18,2984,24
85,4973,15,2988,24
86,4971,12,2993,24
87,4971,8,2997,24
88,4970,6,3000,24
89,4968,6,3002,24
90,4966,7,3003,24
91,4964,7,3005,24
92,4962,9,3005,24
93,4959,11,3006,24
94,4955,13,3008,24
95,4951,15,3010,24
96,4950,14,3012,24
97,4949,13,3014,24
98,4948,11,3017,24
99,4948,7,3021,24
100,4948,3,3025,24
101,4947,3,3026,24
102,4947,2,3027,24
103,4947,1,3028,24
104,4947,1,3028,24
105,4947,1,3028,24
106,4947,0,3029,24
