,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7992,8,0,0
3,7989,11,0,0
4,7983,17,0,0
5,7972,27,1,0
6,7963,33,4,0
7,7951,41,8,0
8,7939,50,11,0
9,7921,62,17,0
10,7898,74,28,0
11,7878,85,37,0
12,7856,95,49,0
13,7833,106,61,0
14,7806,115,79,0
15,7775,123,102,0
16,7746,132,122,0
17,7716,140,144,0
18,7679,154,167,0
19,7641,162,194,3
20,7604,167,225,4
21,7569,173,254,4
22,7533,179,284,4
23,7496,179,321,4
24,7453,187,356,4
25,7412,192,392,4
26,7361,208,427,4
27,7307,226,463,4
28,7251,245,500,4
29,7193,259,543,5
30,7131,278,584,7
31,7071,285,635,9
32,7010,292,689,9
33,6946,300,745,9
34,6877,312,802,9
35,6803,323,862,12
36,6729,338,920,13
37,6653,353,981,13
38,6576,365,1045,14
39,6495,376,1114,15
40,6419,381,1185,15
41,6345,382,1258,15
42,6263,388,1334,15
43,6178,397,1410,15
44,6080,415,1490,15
45,5978,439,1566,17
46,5884,457,1640,19
47,5796,463,1722,19
48,5696,478,1807,19
49,5597,479,1905,19
50,5531,445,2005,19
51,5490,394,2097,19
52,5453,343,2185,19
53,5412,284,2285,19
54,5387,210,2384,19
55,5364,167,2450,19
56,5338,152,2491,19
57,5311,142,2528,19
58,5292,120,2569,19
59,5266,121,2594,19
60,5245,119,2617,19
61,5227,111,2643,19
62,5204,107,2670,19
63,5192,100,2689,19
64,5182,84,2715,19
65,5174,71,2736,19
66,5165,62,2754,19
67,5158,46,2777,19
68,5149,43,2789,19
69,5140,42,2799,19
70,5130,44,2807,19
71,5124,41,2816,19
72,5117,41,2823,19
73,5110,39,2832,19
74,5104,35,2841,20
75,5095,33,2851,21
76,5086,35,2857,22
77,5072,42,2864,22
78,5056,51,2871,22
79,5051,51,2876,22
80,5046,47,2884,23
81,5043,42,2892,23
82,5040,31,2906,23
83,5035,19,2922,24
84,5030,19,2927,24
85,5027,18,2931,24
86,5026,16,2934,24
87,5026,13,2937,24
88,5025,10,2941,24
89,5022,8,2946,24
90,5020,7,2949,24
91,5019,7,2950,24
92,5018,8,2950,24
93,5017,8,2951,24
94,5017,5,2954,24
95,5017,3,2956,24
96,5017,2,2957,24
97,5017,1,2958,24
98,5016,1,2959,24
99,5015,2,2959,24
100,5015,2,2959,24
101,5015,2,2959,24
102,5015,2,2959,24
103,5015,1,2960,24
104,5015,0,2961,24
