,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7992,8,0,0
3,7985,15,0,0
4,7977,23,0,0
5,7968,31,1,0
6,7958,38,4,0
7,7942,50,8,0
8,7923,62,15,0
9,7901,76,23,0
10,7879,89,32,0
11,7863,95,42,0
12,7843,99,58,0
13,7815,108,77,0
14,7786,115,99,0
15,7758,121,121,0
16,7731,132,137,0
17,7693,150,157,0
18,7655,160,185,0
19,7617,169,214,0
20,7575,183,242,0
21,7529,202,269,0
22,7483,210,307,0
23,7439,216,345,0
24,7394,223,383,0
25,7349,226,425,0
26,7294,235,471,0
27,7235,248,517,0
28,7176,263,561,0
29,7121,273,606,0
30,7065,284,651,0
31,7001,289,706,4
32,6940,287,765,8
33,6882,286,824,8
34,6822,291,879,8
35,6755,302,935,8
36,6677,320,995,8
37,6586,350,1052,12
38,6506,372,1110,12
39,6424,394,1170,12
40,6343,405,1237,15
41,6268,401,1315,16
42,6187,395,1402,16
43,6105,396,1482,17
44,6028,390,1564,18
45,5943,394,1642,21
46,5846,417,1716,21
47,5752,429,1797,22
48,5657,443,1878,22
49,5554,469,1954,23
50,5501,439,2036,24
51,5467,373,2133,27
52,5440,306,2226,28
53,5416,235,2321,28
54,5392,155,2423,30
55,5376,119,2475,30
56,5359,105,2506,30
57,5343,95,2532,30
58,5324,90,2556,30
59,5308,84,2578,30
60,5289,86,2594,31
61,5274,83,2611,32
62,5259,82,2627,32
63,5247,74,2646,33
64,5237,68,2662,33
65,5223,64,2680,33
66,5212,61,2694,33
67,5202,56,2709,33
68,5192,55,2720,33
69,5180,57,2730,33
70,5170,53,2744,33
71,5162,50,2755,33
72,5154,48,2765,33
73,5140,52,2775,33
74,5132,48,2787,33
75,5124,46,2797,33
76,5121,41,2805,33
77,5118,36,2813,33
78,5114,26,2827,33
79,5113,19,2835,33
80,5113,11,2843,33
81,5113,8,2846,33
82,5113,5,2849,33
83,5113,1,2853,33
84,5113,0,2854,33
