,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7993,5,0,2
2,7982,10,0,8
3,7972,17,0,11
4,7955,27,0,18
5,7941,37,1,21
6,7920,48,5,27
7,7898,61,10,31
8,7876,72,17,35
9,7854,80,27,39
10,7832,86,38,44
11,7808,92,53,47
12,7778,101,71,50
13,7744,113,89,54
14,7709,128,107,56
15,7667,149,124,60
16,7629,164,145,62
17,7595,169,172,64
18,7552,180,202,66
19,7513,184,235,68
20,7477,178,273,72
21,7437,182,309,72
22,7392,191,341,76
23,7346,195,382,77
24,7296,204,419,81
25,7249,216,451,84
26,7199,223,491,87
27,7144,235,532,89
28,7092,238,577,93
29,7039,243,623,95
30,6988,247,667,98
31,6949,237,714,100
32,6908,220,767,105
33,6869,211,815,105
34,6815,209,866,110
35,6762,212,914,112
36,6701,234,951,114
37,6640,256,987,117
38,6577,277,1026,120
39,6514,289,1075,122
40,6452,299,1126,123
41,6382,307,1185,126
42,6312,316,1243,129
43,6242,325,1303,130
44,6157,347,1364,132
45,6062,379,1425,134
46,5967,406,1492,135
47,5880,424,1559,137
48,5790,444,1628,138
49,5703,446,1711,140
50,5647,408,1804,141
51,5595,364,1898,143
52,5554,319,1983,144
53,5524,259,2072,145
54,5495,202,2157,146
55,5480,160,2212,148
56,5476,114,2262,148
57,5470,78,2302,150
58,5464,54,2331,151
59,5458,31,2359,152
60,5452,23,2372,153
61,5445,25,2376,154
62,5438,28,2380,154
63,5428,31,2385,156
64,5422,32,2390,156
65,5413,34,2395,158
66,5405,36,2401,158
67,5401,31,2408,160
68,5399,25,2416,160
69,5393,23,2422,162
70,5390,18,2429,163
71,5383,16,2437,164
72,5378,18,2439,165
73,5375,18,2441,166
74,5373,16,2445,166
75,5371,15,2447,167
76,5370,10,2453,167
77,5369,6,2457,168
78,5367,5,2459,169
79,5366,4,2461,169
80,5365,3,2462,170
81,5364,2,2463,171
82,5364,2,2463,171
83,5363,1,2464,172
84,5363,0,2465,172
