,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7991,9,0,0
3,7985,15,0,0
4,7976,24,0,0
5,7964,35,1,0
6,7954,42,4,0
7,7941,50,9,0
8,7925,60,15,0
9,7909,67,24,0
10,7893,71,36,0
11,7873,81,46,0
12,7846,95,59,0
13,7823,102,75,0
14,7801,108,91,0
15,7774,119,107,0
16,7743,130,127,0
17,7713,133,154,0
18,7680,143,177,0
19,7647,153,199,1
20,7608,162,226,4
21,7573,166,257,4
22,7534,173,287,6
23,7494,180,320,6
24,7450,190,352,8
25,7401,200,388,11
26,7348,217,423,12
27,7296,230,460,14
28,7245,240,500,15
29,7196,247,542,15
30,7143,254,588,15
31,7094,251,640,15
32,7041,254,690,15
33,6980,265,740,15
34,6912,284,789,15
35,6847,296,842,15
36,6775,319,891,15
37,6702,339,944,15
38,6619,361,1005,15
39,6535,374,1073,18
40,6461,383,1138,18
41,6378,393,1210,19
42,6291,407,1283,19
43,6199,414,1366,21
44,6115,414,1447,24
45,6021,433,1521,25
46,5937,434,1603,26
47,5849,435,1690,26
48,5760,434,1780,26
49,5662,451,1861,26
50,5607,412,1954,27
51,5574,362,2037,27
52,5554,293,2125,28
53,5533,225,2214,28
54,5520,139,2312,29
55,5511,94,2366,29
56,5497,75,2399,29
57,5487,66,2418,29
58,5479,53,2439,29
59,5469,51,2451,29
60,5462,49,2460,29
61,5458,39,2474,29
62,5453,34,2484,29
63,5451,28,2492,29
64,5446,23,2502,29
65,5440,22,2509,29
66,5435,23,2513,29
67,5432,21,2518,29
68,5427,24,2520,29
69,5423,23,2525,29
70,5417,23,2531,29
71,5409,26,2536,29
72,5401,31,2539,29
73,5396,31,2544,29
74,5394,29,2548,29
75,5394,23,2554,29
76,5394,15,2562,29
77,5394,7,2570,29
78,5394,2,2575,29
79,5394,0,2577,29
