,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7993,4,0,3
2,7984,8,0,8
3,7974,13,0,13
4,7960,22,0,18
5,7944,34,1,21
6,7926,45,4,25
7,7908,55,8,29
8,7890,63,13,34
9,7870,71,22,37
10,7847,78,35,40
11,7822,88,49,41
12,7793,98,63,46
13,7767,109,76,48
14,7735,122,93,50
15,7703,130,113,54
16,7674,131,137,58
17,7645,133,161,61
18,7610,139,185,66
19,7567,149,215,69
20,7518,167,243,72
21,7468,189,268,75
22,7419,208,294,79
23,7370,226,324,80
24,7313,238,364,85
25,7267,236,410,87
26,7223,230,457,90
27,7182,226,502,90
28,7130,226,550,94
29,7071,232,602,95
30,7017,238,646,99
31,6968,245,687,100
32,6914,256,728,102
33,6864,257,776,103
34,6818,242,834,106
35,6769,241,884,106
36,6714,245,932,109
37,6659,247,984,110
38,6594,259,1033,114
39,6541,269,1076,114
40,6491,266,1125,118
41,6438,266,1177,119
42,6386,262,1231,121
43,6331,254,1292,123
44,6281,250,1345,124
45,6216,267,1391,126
46,6145,284,1443,128
47,6074,305,1493,128
48,6000,324,1546,130
49,5929,346,1595,130
50,5884,326,1658,132
51,5838,303,1727,132
52,5796,271,1798,135
53,5763,232,1870,135
54,5727,194,1941,138
55,5687,190,1984,139
56,5652,178,2030,140
57,5621,169,2069,141
58,5586,170,2102,142
59,5554,169,2135,142
60,5525,157,2174,144
61,5502,146,2208,144
62,5484,133,2238,145
63,5463,120,2272,145
64,5446,105,2304,145
65,5428,95,2331,146
66,5412,88,2354,146
67,5404,79,2371,146
68,5395,66,2392,147
69,5384,60,2409,147
70,5378,49,2426,147
71,5372,39,2442,147
72,5365,38,2450,147
73,5358,37,2458,147
74,5348,36,2469,147
75,5343,35,2475,147
76,5336,36,2481,147
77,5332,33,2488,147
78,5329,29,2495,147
79,5326,22,2505,147
80,5324,19,2510,147
81,5321,15,2517,147
82,5317,15,2521,147
83,5311,18,2524,147
84,5304,22,2527,147
85,5299,25,2529,147
86,5294,27,2532,147
87,5286,31,2536,147
88,5285,26,2542,147
89,5284,20,2549,147
90,5284,15,2554,147
91,5284,10,2559,147
92,5284,2,2567,147
93,5284,1,2568,147
94,5284,0,2569,147
