,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7995,5,0,0
2,7989,11,0,0
3,7980,20,0,0
4,7972,28,0,0
5,7964,35,1,0
6,7952,43,5,0
7,7939,50,11,0
8,7925,55,20,0
9,7908,64,28,0
10,7896,68,36,0
11,7879,70,48,3
12,7866,69,61,4
13,7844,76,75,5
14,7820,83,92,5
15,7795,95,104,6
16,7766,110,118,6
17,7738,126,130,6
18,7707,136,151,6
19,7668,151,175,6
20,7632,163,199,6
21,7590,176,228,6
22,7547,191,256,6
23,7493,214,287,6
24,7441,227,326,6
25,7386,246,362,6
26,7331,259,404,6
27,7279,268,447,6
28,7225,268,501,6
29,7161,278,553,8
30,7094,289,608,9
31,7024,302,663,11
32,6958,316,715,11
33,6887,333,769,11
34,6822,336,831,11
35,6757,335,897,11
36,6695,328,965,12
37,6622,335,1031,12
38,6545,341,1102,12
39,6478,342,1167,13
40,6415,339,1232,14
41,6344,348,1293,15
42,6267,351,1366,16
43,6180,358,1443,19
44,6100,370,1509,21
45,6022,385,1571,22
46,5938,399,1641,22
47,5851,410,1717,22
48,5766,411,1801,22
49,5682,417,1879,22
50,5615,407,1956,22
51,5561,377,2040,22
52,5516,335,2127,22
53,5484,282,2212,22
54,5459,223,2296,22
55,5445,170,2363,22
56,5429,132,2417,22
57,5413,103,2462,22
58,5395,88,2494,23
59,5377,81,2519,23
60,5362,82,2533,23
61,5349,79,2549,23
62,5330,82,2565,23
63,5315,80,2582,23
64,5304,73,2600,23
65,5296,66,2615,23
66,5290,59,2628,23
67,5281,49,2647,23
68,5274,41,2662,23
69,5268,36,2673,23
70,5264,32,2681,23
71,5260,30,2687,23
72,5251,30,2696,23
73,5248,26,2703,23
74,5243,25,2709,23
75,5237,27,2713,23
76,5232,28,2717,23
77,5228,23,2726,23
78,5224,24,2729,23
79,5220,23,2734,23
80,5218,19,2740,23
81,5214,18,2745,23
82,5214,14,2749,23
83,5213,11,2753,23
84,5212,8,2757,23
85,5211,7,2759,23
86,5210,4,2763,23
87,5209,5,2763,23
88,5208,5,2764,23
89,5208,4,2765,23
90,5208,3,2766,23
91,5207,3,2767,23
92,5205,4,2768,23
93,5204,4,2769,23
94,5204,4,2769,23
95,5204,4,2769,23
96,5204,3,2770,23
97,5204,1,2772,23
98,5204,0,2773,23
