,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7994,6,0,0
3,7990,9,0,1
4,7987,12,0,1
5,7982,16,1,1
6,7976,19,4,1
7,7970,23,6,1
8,7960,30,9,1
9,7948,39,12,1
10,7934,48,17,1
11,7919,57,23,1
12,7901,69,29,1
13,7882,78,39,1
14,7862,86,51,1
15,7838,96,65,1
16,7805,114,80,1
17,7777,124,98,1
18,7750,132,117,1
19,7727,135,137,1
20,7697,141,161,1
21,7660,145,194,1
22,7620,157,222,1
23,7575,175,249,1
24,7533,194,272,1
25,7494,203,302,1
26,7444,214,339,3
27,7397,219,379,5
28,7352,218,424,6
29,7299,229,466,6
30,7242,247,505,6
31,7184,256,553,7
32,7120,274,598,8
33,7059,291,642,8
34,6996,301,695,8
35,6920,320,752,8
36,6844,339,809,8
37,6774,346,872,8
38,6697,362,933,8
39,6617,379,996,8
40,6538,382,1072,8
41,6461,383,1148,8
42,6362,412,1218,8
43,6274,423,1295,8
44,6186,428,1375,11
45,6111,424,1454,11
46,6027,428,1531,14
47,5943,411,1630,16
48,5853,408,1718,21
49,5753,422,1803,22
50,5664,434,1878,24
51,5605,411,1959,25
52,5569,364,2041,26
53,5531,317,2126,26
54,5497,252,2225,26
55,5467,195,2312,26
56,5440,164,2370,26
57,5420,149,2405,26
58,5395,136,2443,26
59,5376,121,2477,26
60,5360,107,2507,26
61,5342,98,2534,26
62,5325,95,2554,26
63,5310,85,2579,26
64,5295,81,2598,26
65,5290,70,2614,26
66,5286,56,2632,26
67,5283,42,2649,26
68,5280,30,2664,26
69,5277,18,2679,26
70,5272,18,2684,26
71,5267,19,2688,26
72,5264,19,2691,26
73,5260,20,2694,26
74,5256,21,2697,26
75,5250,22,2702,26
76,5247,20,2707,26
77,5245,19,2710,26
78,5241,19,2714,26
79,5239,17,2718,26
80,5238,12,2724,26
81,5237,10,2727,26
82,5235,10,2729,26
83,5230,11,2733,26
84,5225,14,2735,26
85,5220,18,2736,26
86,5215,22,2737,26
87,5211,24,2739,26
88,5206,24,2744,26
89,5201,24,2749,26
90,5197,23,2754,26
91,5195,20,2759,26
92,5192,19,2763,26
93,5188,18,2768,26
94,5184,17,2773,26
95,5179,18,2777,26
96,5177,18,2779,26
97,5175,17,2782,26
98,5172,16,2786,26
99,5169,15,2790,26
100,5166,13,2795,26
101,5164,13,2797,26
102,5164,11,2799,26
103,5163,9,2802,26
104,5163,6,2805,26
105,5163,3,2808,26
106,5163,1,2810,26
107,5163,1,2810,26
108,5163,0,2811,26
