,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7998,2,0,0
2,7996,4,0,0
3,7992,8,0,0
4,7986,14,0,0
5,7979,20,1,0
6,7972,26,2,0
7,7963,33,4,0
8,7952,40,8,0
9,7939,47,14,0
10,7921,58,21,0
11,7899,73,28,0
12,7878,85,37,0
13,7856,96,48,0
14,7835,104,61,0
15,7814,107,79,0
16,7788,111,101,0
17,7761,117,122,0
18,7733,123,144,0
19,7701,134,165,0
20,7661,153,186,0
21,7621,167,212,0
22,7573,188,239,0
23,7527,206,267,0
24,7481,220,299,0
25,7431,230,339,0
26,7379,242,379,0
27,7325,248,427,0
28,7268,259,473,0
29,7219,262,519,0
30,7157,274,569,0
31,7095,284,621,0
32,7031,294,675,0
33,6955,313,732,0
34,6883,336,781,0
35,6814,343,843,0
36,6744,350,905,1
37,6675,354,969,2
38,6612,337,1045,6
39,6539,336,1117,8
40,6468,337,1186,9
41,6388,348,1255,9
42,6296,371,1323,10
43,6193,414,1382,11
44,6095,440,1453,12
45,6004,459,1523,14
46,5915,467,1603,15
47,5833,457,1694,16
48,5737,450,1796,17
49,5646,444,1893,17
50,5565,436,1982,17
51,5521,392,2070,17
52,5479,353,2151,17
53,5443,294,2246,17
54,5411,235,2337,17
55,5385,180,2418,17
56,5365,156,2462,17
57,5338,141,2504,17
58,5322,121,2540,17
59,5305,106,2572,17
60,5290,95,2598,17
61,5277,88,2618,17
62,5266,72,2645,17
63,5255,67,2661,17
64,5246,59,2678,17
65,5238,52,2693,17
66,5228,49,2706,17
67,5216,50,2717,17
68,5206,49,2728,17
69,5198,48,2737,17
70,5190,48,2745,17
71,5183,45,2755,17
72,5178,38,2767,17
73,5175,31,2777,17
74,5168,30,2785,17
75,5165,25,2793,17
76,5164,19,2800,17
77,5163,15,2805,17
78,5163,12,2808,17
79,5161,7,2815,17
80,5161,4,2818,17
81,5159,5,2819,17
82,5158,5,2820,17
83,5158,5,2820,17
84,5158,3,2822,17
85,5158,3,2822,17
86,5158,1,2824,17
87,5157,1,2825,17
88,5157,1,2825,17
89,5157,1,2825,17
90,5157,1,2825,17
91,5157,1,2825,17
92,5157,0,2826,17
