,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7991,5,0,4
2,7983,10,0,7
3,7971,16,0,13
4,7959,24,0,17
5,7947,31,1,21
6,7931,39,5,25
7,7909,52,10,29
8,7893,59,16,32
9,7871,68,24,37
10,7843,84,32,41
11,7816,96,44,44
12,7784,108,62,46
13,7757,119,75,49
14,7734,124,92,50
15,7698,131,116,55
16,7661,143,140,56
17,7620,150,170,60
18,7577,167,194,62
19,7530,188,216,66
20,7483,202,247,68
21,7442,204,283,71
22,7396,211,320,73
23,7346,218,361,75
24,7286,232,404,78
25,7228,242,449,81
26,7169,261,487,83
27,7114,269,531,86
28,7057,276,579,88
29,6998,275,636,91
30,6940,276,691,93
31,6877,278,748,97
32,6823,280,800,97
33,6764,281,855,100
34,6708,281,911,100
35,6647,284,967,102
36,6589,283,1026,102
37,6523,292,1080,105
38,6451,308,1136,105
39,6375,327,1192,106
40,6298,343,1251,108
41,6211,371,1309,109
42,6130,389,1372,109
43,6038,407,1444,111
44,5934,436,1519,111
45,5828,465,1594,113
46,5730,477,1680,113
47,5631,494,1761,114
48,5522,512,1851,115
49,5417,513,1955,115
50,5360,465,2059,116
51,5328,399,2157,116
52,5315,313,2255,117
53,5306,214,2363,117
54,5300,115,2468,117
55,5294,64,2524,118
56,5289,37,2556,118
57,5288,26,2568,118
58,5283,21,2577,119
59,5279,19,2583,119
60,5275,17,2588,120
61,5270,17,2593,120
62,5263,22,2594,121
63,5262,19,2598,121
64,5259,17,2602,122
65,5258,15,2605,122
66,5256,11,2610,123
67,5255,6,2616,123
68,5253,6,2617,124
69,5251,5,2619,125
70,5250,5,2620,125
71,5248,5,2621,126
72,5246,5,2622,127
73,5245,5,2623,127
74,5242,6,2624,128
75,5238,8,2625,129
76,5237,8,2626,129
77,5234,9,2627,130
78,5230,11,2628,131
79,5229,10,2630,131
80,5228,7,2633,132
81,5227,6,2634,133
82,5227,4,2636,133
83,5224,3,2639,134
84,5223,2,2640,135
85,5223,2,2640,135
86,5221,3,2640,136
87,5220,3,2640,137
88,5220,1,2642,137
89,5218,2,2642,138
90,5217,2,2642,139
91,5217,1,2643,139
92,5217,1,2643,139
93,5217,1,2643,139
94,5217,0,2644,139
