,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7989,5,0,6
2,7980,11,0,9
3,7966,18,0,16
4,7951,30,0,19
5,7935,41,1,23
6,7914,54,5,27
7,7893,64,11,32
8,7873,75,18,34
9,7849,84,30,37
10,7824,96,42,38
11,7790,111,59,40
12,7763,120,75,42
13,7737,124,93,46
14,7714,125,114,47
15,7682,130,138,50
16,7642,134,170,54
17,7600,148,195,57
18,7569,154,217,60
19,7536,165,239,60
20,7491,175,268,66
21,7449,180,304,67
22,7399,189,343,69
23,7347,210,371,72
24,7292,229,404,75
25,7240,240,443,77
26,7190,246,484,80
27,7135,253,532,80
28,7080,257,581,82
29,7011,270,633,86
30,6969,261,683,87
31,6914,266,730,90
32,6864,260,785,91
33,6822,248,838,92
34,6780,223,903,94
35,6733,227,944,96
36,6684,222,996,98
37,6639,217,1045,99
38,6591,221,1086,102
39,6535,236,1126,103
40,6480,246,1171,103
41,6422,254,1218,106
42,6360,271,1262,107
43,6285,300,1307,108
44,6203,325,1362,110
45,6123,348,1417,112
46,6038,378,1472,112
47,5949,404,1533,114
48,5865,414,1607,114
49,5774,423,1687,116
50,5711,408,1765,116
51,5670,362,1850,118
52,5621,323,1937,119
53,5566,293,2021,120
54,5520,249,2110,121
55,5481,223,2173,123
56,5438,227,2212,123
57,5391,224,2260,125
58,5347,213,2314,126
59,5316,198,2359,127
60,5293,183,2396,128
61,5273,159,2439,129
62,5264,122,2484,130
63,5256,86,2527,131
64,5250,61,2557,132
65,5248,40,2579,133
66,5246,22,2598,134
67,5244,15,2606,135
68,5238,14,2613,135
69,5233,12,2618,137
70,5231,13,2619,137
71,5228,14,2620,138
72,5224,16,2621,139
73,5221,12,2627,140
74,5220,9,2630,141
75,5219,7,2632,142
76,5217,5,2634,144
77,5217,2,2637,144
78,5216,1,2639,144
79,5215,1,2639,145
80,5215,1,2639,145
81,5214,1,2639,146
82,5214,1,2639,146
83,5212,1,2640,147
84,5212,1,2640,147
85,5212,1,2640,147
86,5211,1,2640,148
87,5211,1,2640,148
88,5211,0,2641,148
